종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
406820,뷰티스킨,www.nbnews.kr,2024-03-26 10:26:00,'가성비뷰티 1포에 300원' 지그재그 '이즈앤트리 어니언 부스터 샷' 단독 출시,https://www.nbnews.kr/news/articleView.html?idxno=89796,신제품출시
064480,브리지텍,view.asiae.co.kr,2024-03-26 10:43:00,"[특징주]브리지텍, 오픈AI ‘AI 음성비서’ 출시 위해 상표 출원… MS 파트너...",https://n.news.naver.com/mnews/article/277/0005397244?sid=101,신제품출시
122350,삼기,www.g-enews.com,2024-03-26 00:02:00,"애플 위기 탈출, 9월 출시 아이폰16에 달렸다",http://www.g-enews.com/ko-kr/news/article/news_all/202403251331291474b418061615_1/article.html,신제품출시
004690,삼천리,www.polinews.co.kr,2024-03-26 11:58:00,"삼천리자전거, 접이식 전기자전거 신제품 '팬텀 Q 네오' 출시",https://www.polinews.co.kr/news/articleView.html?idxno=640538,신제품출시
024950,삼천리자전거,www.etoday.co.kr,2024-03-26 09:54:00,"삼천리자전거, 접이식 전기자전거 신제품 ‘팬텀 Q 네오’ 출시",https://www.etoday.co.kr/news/view/2344101,신제품출시
000390,삼화페인트,www.seoul.co.kr,2024-03-26 15:12:00,"“안전에 진심” 삼화페인트, 삼화 안심 테이프 출시",https://n.news.naver.com/mnews/article/081/0003439870?sid=101,신제품출시
065350,신성델타테크,www.newsis.com,2024-03-26 09:17:00,"신성에스티 ""ESS 신제품·북미 진출, 2026년 퀀텀점프 전망""",https://n.news.naver.com/mnews/article/003/0012449698?sid=102,신제품출시
090430,아모레퍼시픽,www.edaily.co.kr,2024-03-26 10:42:00,"아모레퍼시픽 ‘헤라’, ‘블랙 쿠션 파운데이션’ 리뉴얼 출시",https://n.news.naver.com/mnews/article/018/0005700117?sid=101,신제품출시
020560,아시아나항공,www.edaily.co.kr,2024-03-26 13:14:00,"기업은행, 항공 마일리지 특화 카드 '아이 마일리지' 출시",https://n.news.naver.com/mnews/article/018/0005700273?sid=101,신제품출시
067160,아프리카TV,www.edaily.co.kr,2024-03-26 11:03:00,"아프리카TV, 2분기 글로벌 플랫폼 SOOP 출시…국내서비스명도 변경",https://n.news.naver.com/mnews/article/018/0005700156?sid=105,신제품출시
096690,에이루트,www.dailian.co.kr,2024-03-26 13:42:00,갓성비 스마트폰 레드미 노트 13 시리즈 국내 정식 출시,https://n.news.naver.com/mnews/article/119/0002813511?sid=105,신제품출시
097780,에코볼트,www.dt.co.kr,2024-03-26 10:45:00,"""쾌적한 여름 보내세요""…쿠쿠홈시스, 에어서큘레이터 7종 출시",https://n.news.naver.com/mnews/article/029/0002863412?sid=101,신제품출시
031510,오스템,www.bosa.co.kr,2024-03-26 09:26:00,"오스템파마, '표랑이' 에디션 치약 칫솔 출시",http://www.bosa.co.kr/news/articleView.html?idxno=2219307,신제품출시
105840,우진,www.yna.co.kr,2024-03-26 16:55:00,[IPO챗] 1분기 신규 상장 14개사…공모가 희망가격 20% 웃돌아,https://n.news.naver.com/mnews/article/001/0014589907?sid=101,신제품출시
457550,우진엔텍,www.yna.co.kr,2024-03-26 16:55:00,[IPO챗] 1분기 신규 상장 14개사…공모가 희망가격 20% 웃돌아,https://n.news.naver.com/mnews/article/001/0014589907?sid=101,신제품출시
016880,웅진,biz.sbs.co.kr,2024-03-26 17:44:00,"웅진식품, '티즐 제로 딸기루이보스' 신제품 출시",https://n.news.naver.com/mnews/article/374/0000376342?sid=103,신제품출시
095720,웅진씽크빅,www.enewstoday.co.kr,2024-03-26 09:40:00,"웅진씽크빅, '디즈니 인터랙티브 리딩' 국내 출시···초판 매진",http://www.enewstoday.co.kr/news/articleView.html?idxno=2106371,신제품출시
112040,위메이드,news.tf.co.kr,2024-03-26 15:37:00,"위메이드플레이, 신작 '던전앤스톤즈' 해외 4개국 선출시",https://n.news.naver.com/mnews/article/629/0000276390?sid=105,신제품출시
123420,위메이드플레이,news.tf.co.kr,2024-03-26 15:37:00,"위메이드플레이, 신작 '던전앤스톤즈' 해외 4개국 선출시",https://n.news.naver.com/mnews/article/629/0000276390?sid=105,신제품출시
452400,이닉스,www.yna.co.kr,2024-03-26 16:55:00,[IPO챗] 1분기 신규 상장 14개사…공모가 희망가격 20% 웃돌아,https://n.news.naver.com/mnews/article/001/0014589907?sid=101,신제품출시
164060,이루다,www.hankyung.com,2024-03-26 18:09:00,출시하자마자 '대박 행진'…태국·브라질서 열광한 한국 제품,https://n.news.naver.com/mnews/article/015/0004964825?sid=105,신제품출시
185750,종근당,www.insightkorea.co.kr,2024-03-26 17:00:00,"""종근당홀딩스, 경보제약의 맥시제식주·종근당건강의 신제품 매출 증가 기대...",http://www.insightkorea.co.kr/news/articleView.html?idxno=131983,신제품출시
063160,종근당바이오,www.insightkorea.co.kr,2024-03-26 17:00:00,"""종근당홀딩스, 경보제약의 맥시제식주·종근당건강의 신제품 매출 증가 기대...",http://www.insightkorea.co.kr/news/articleView.html?idxno=131983,신제품출시
001630,종근당홀딩스,www.insightkorea.co.kr,2024-03-26 17:00:00,"""종근당홀딩스, 경보제약의 맥시제식주·종근당건강의 신제품 매출 증가 기대...",http://www.insightkorea.co.kr/news/articleView.html?idxno=131983,신제품출시
144510,지씨셀,www.etnews.com,2024-03-26 11:34:00,"GC셀, 의료·바이오 전문 물류 서비스 출시",https://n.news.naver.com/mnews/article/030/0003192267?sid=102,신제품출시
016920,카스,www.smedaily.co.kr,2024-03-26 08:20:00,오비맥주 '카스 레몬 스퀴즈' 27일 정식 출시,http://www.smedaily.co.kr/news/articleView.html?idxno=285480,신제품출시
035720,카카오,news.heraldcorp.com,2024-03-26 09:40:00,"카카오, ‘다음’ 숏폼 탭 출시…숏폼 전쟁 도전장",https://n.news.naver.com/mnews/article/016/0002285612?sid=105,신제품출시
323410,카카오뱅크,www.nocutnews.co.kr,2024-03-26 16:08:00,"토스뱅크, '전월세보증금 대출 갈아타기' 출시",https://n.news.naver.com/mnews/article/079/0003878233?sid=101,신제품출시
078340,컴투스,www.lcnews.co.kr,2024-03-26 09:14:00,"국내 출시 35주년 기념 '후뢰시맨' 지하철 광고…컴투스 X-PLANET, 팬심 응답",https://www.lcnews.co.kr/news/articleView.html?idxno=71966,신제품출시
063080,컴투스홀딩스,www.lcnews.co.kr,2024-03-26 09:14:00,"국내 출시 35주년 기념 '후뢰시맨' 지하철 광고…컴투스 X-PLANET, 팬심 응답",https://www.lcnews.co.kr/news/articleView.html?idxno=71966,신제품출시
104540,코렌텍,www.nbntv.co.kr,2024-03-26 10:24:00,"코렌텍, 美 연매출 1천억 시대 개막한다...FDA 승인 이후 시장 영역 확대",https://www.nbntv.co.kr/news/articleView.html?idxno=3013649,신제품출시
360350,코셈,www.yna.co.kr,2024-03-26 16:55:00,[IPO챗] 1분기 신규 상장 14개사…공모가 희망가격 20% 웃돌아,https://n.news.naver.com/mnews/article/001/0014589907?sid=101,신제품출시
284740,쿠쿠홈시스,zdnet.co.kr,2024-03-26 15:08:00,"쿠쿠홈시스, 에어서큘레이터 7종 출시",https://n.news.naver.com/mnews/article/092/0002325791?sid=105,신제품출시
034230,파라다이스,www.lawissue.co.kr,2024-03-26 17:30:00,"[생활경제 이슈] 크린랩, 미세먼지 청소용품 3색 라인업 출시 外",http://www.lawissue.co.kr/view.php?ud=202403261726335916204ead0791_12,신제품출시
225590,패션플랫폼,www.datanet.co.kr,2024-03-26 09:42:00,"카테노이드, 숏폼 비디오 플랫폼 '찰나' 신규 기능 출시",https://www.datanet.co.kr/news/articleView.html?idxno=192028,신제품출시
189690,포시에스,zdnet.co.kr,2024-03-26 12:39:00,"포시에스, AI 오즈 9.0 출시…음성만으로 문서작성 지원",https://n.news.naver.com/mnews/article/092/0002325761?sid=105,신제품출시
318020,포인트모바일,www.kyongbuk.co.kr,2024-03-26 09:00:00,"포항시, 모바일 포항사랑상품권 내달 1일 출시",http://www.kyongbuk.co.kr/news/articleView.html?idxno=4004633,신제품출시
377220,프롬바이오,www.ekn.kr,2024-03-26 13:08:00,"프롬더스킨, 바르는 투명 선 젤 패치 출시",https://www.ekn.kr/web/view.php?key=20240326026222460,신제품출시
136480,하림,www.farminsight.net,2024-03-26 12:24:00,"하림, 더미식 장인라면 '맵싸한 맛' 출시",https://www.farminsight.net/news/articleView.html?idxno=12300,신제품출시
352820,하이브,www.etoday.co.kr,2024-03-26 10:02:00,"방시혁의 ‘별이되어라2’ 내달 2일 글로벌 출시…하이브IM, '퍼블리싱' 포문...",https://www.etoday.co.kr/news/view/2343914,신제품출시
000880,한화,www.fnnews.com,2024-03-26 13:46:00,"연 4% 받고, 유동성 모아두자···한화도 'MMF ETF' 출시",https://n.news.naver.com/mnews/article/014/0005161883?sid=101,신제품출시
004310,현대약품,kormedi.com,2024-03-26 20:21:00,"현대약품 랩클, 비건 미네랄 선스크린 출시",https://n.news.naver.com/mnews/article/296/0000076062?sid=101,신제품출시
008770,호텔신라,www.cnbnews.com,2024-03-26 10:26:00,"호텔신라 신라스테이, 5년 연속 브랜드 파워 1위 감사 패키지 출시",https://www.cnbnews.com/news/article.html?no=650669,신제품출시
238490,힘스,www.yna.co.kr,2024-03-26 16:55:00,[IPO챗] 1분기 신규 상장 14개사…공모가 희망가격 20% 웃돌아,https://n.news.naver.com/mnews/article/001/0014589907?sid=101,신제품출시
006840,AK홀딩스,www.bloter.net,2024-03-26 15:49:00,"모기업에 발목 잡힌 '제주항공', FI에 응답할까ㅣ아시아나 화물 M&A [넘버스]",https://n.news.naver.com/mnews/article/293/0000052932?sid=101,인수합병
000210,DL,www.theguru.co.kr,2024-03-26 10:34:00,"'DL케미칼 인수' 크레이튼, 獨 생활용품 기업 헨켈에 바이오케미칼 공급",https://www.theguru.co.kr/news/article.html?no=68557,인수합병
009540,HD한국조선해양,www.newstomato.com,2024-03-26 16:34:00,"조선 '빅3', 카타르 LNG선 수주 마무리…척당 가격은 얼마?",http://www.newstomato.com/ReadNews.aspx?no=1224672&inflow=N,인수합병
003550,LG,www.wowtv.co.kr,2024-03-26 15:10:00,"LG전자, 신사업 대폭 확대…""추가 M&A 관심""",https://n.news.naver.com/mnews/article/215/0001154635?sid=101,인수합병
066570,LG전자,www.wowtv.co.kr,2024-03-26 15:10:00,"LG전자, 신사업 대폭 확대…""추가 M&A 관심""",https://n.news.naver.com/mnews/article/215/0001154635?sid=101,인수합병
006260,LS,www.yna.co.kr,2024-03-26 09:59:00,"LS 美 전선회사 수페리어 에식스, 글로벌 합작사 지분 전량 인수",https://n.news.naver.com/mnews/article/001/0014588316?sid=101,인수합병
010120,LS ELECTRIC,www.kukinews.com,2024-03-26 11:12:00,"LS의 美 전선회사 수페리어 에식스, 글로벌 합작사 지분 전량 인수",http://www.kukinews.com/newsView/kuk202403260082,인수합병
001120,LX인터내셔널,www.theguru.co.kr,2024-03-26 14:34:00,'LX인터내셔널 인수' 인니 니켈광산 주식 급등…한달새 두배 올라,https://www.theguru.co.kr/news/article.html?no=68584,인수합병
035420,NAVER,kpenews.com,2024-03-26 14:54:00,"LS 미국 전선회사 수페리어 에식스, 글로벌 권선 공략..합작사 지분 전량 인수",http://kpenews.com/View.aspx?No=3174077,인수합병
096770,SK이노베이션,www.hankyung.com,2024-03-26 09:12:00,"IMM크레딧, SK엔무브 인수금융 리파이낸싱 마무리 단계",https://n.news.naver.com/mnews/article/015/0004964461?sid=101,인수합병
040300,YTN,www.ohmynews.com,2024-03-26 17:01:00,"""주가조작 기업의 YTN 인수, 방통위는 몰랐나""",https://n.news.naver.com/mnews/article/047/0002427509?sid=102,인수합병
187790,나노,www.fnnews.com,2024-03-26 08:01:00,"미래나노텍, 미래솔레어 흡수합병 결정",https://n.news.naver.com/mnews/article/014/0005161584?sid=101,인수합병
001520,동양,www.dynews.co.kr,2024-03-26 19:08:00,"청주 에코프로비엠, 100% 자회사 에코프로글로벌 흡수 합병 결정",http://www.dynews.co.kr/news/articleView.html?idxno=745521,인수합병
084650,랩지노믹스,www.edaily.co.kr,2024-03-26 08:11:00,"랩지노믹스, 연내 보유 현금으로 美 중·서부 클리아랩 추가 인수",https://n.news.naver.com/mnews/article/018/0005699935?sid=105,인수합병
095500,미래나노텍,www.fnnews.com,2024-03-26 08:01:00,"미래나노텍, 미래솔레어 흡수합병 결정",https://n.news.naver.com/mnews/article/014/0005161584?sid=101,인수합병
406820,뷰티스킨,www.fnnews.com,2024-03-26 10:17:00,"세라젬, 화장품 자회사 헬스앤뷰티 합병 이유는?",https://n.news.naver.com/mnews/article/014/0005161723?sid=101,인수합병
439580,블루엠텍,www.hankyung.com,2024-03-26 14:40:00,"블루엠텍, 메디스태프 보통주 17%인수…2대 주주 올라",https://n.news.naver.com/mnews/article/015/0004964641?sid=105,인수합병
126340,비나텍,view.asiae.co.kr,2024-03-26 18:21:00,"비나텍, 커패시터 전문기업 수산에너솔 인수…""시너지 기대""",https://n.news.naver.com/mnews/article/277/0005397569?sid=101,인수합병
028050,삼성엔지니어링,www.thebigdata.co.kr,2024-03-26 04:02:00,"이삭엔지니어링, 주가 급등…삼성 HVAC 사업 인수 소식에 공급이력 부각",http://www.thebigdata.co.kr/view.php?ud=202403260400449209cd1e7f0bdf_23,인수합병
005930,삼성전자,biz.chosun.com,2024-03-26 08:10:00,"“삼성전자, 8조원 규모 존슨콘트롤즈 냉난방공조 사업 인수 추진”",https://n.news.naver.com/mnews/article/366/0000980678?sid=105,인수합병
038540,상상인,www.m-i.kr,2024-03-26 11:26:00,적자로 돌아선 저축銀 M&A '먹구름',http://www.m-i.kr/news/articleView.html?idxno=1104369,인수합병
068760,셀트리온제약,dealsite.co.kr,2024-03-26 18:42:00,"서정진 회장 ""셀트리온제약 합병, 강행 안한다""",https://dealsite.co.kr/articles/120169,인수합병
159910,스킨앤스킨,www.fnnews.com,2024-03-26 10:17:00,"세라젬, 화장품 자회사 헬스앤뷰티 합병 이유는?",https://n.news.naver.com/mnews/article/014/0005161723?sid=101,인수합병
020560,아시아나항공,www.bloter.net,2024-03-26 15:49:00,"모기업에 발목 잡힌 '제주항공', FI에 응답할까ㅣ아시아나 화물 M&A [넘버스]",https://n.news.naver.com/mnews/article/293/0000052932?sid=101,인수합병
018250,애경산업,view.asiae.co.kr,2024-03-26 09:26:00,애경산업도 '승자의 저주'… 원씽 인수 1년만에 영업권 반토막,https://n.news.naver.com/mnews/article/277/0005397131?sid=101,인수합병
096690,에이루트,www.thebigdata.co.kr,2024-03-26 05:32:00,"에이루트, 주가 급등…큐리어스파트너스, 우진기전 인수",http://www.thebigdata.co.kr/view.php?ud=202403260530277444cd1e7f0bdf_23,인수합병
045660,에이텍,www.thebigdata.co.kr,2024-03-26 04:48:00,"휴림에이텍, 주가 급등…'2차전지' 이큐셀 인수 기대↑",http://www.thebigdata.co.kr/view.php?ud=202403260446579070cd1e7f0bdf_23,인수합병
086520,에코프로,www.newsis.com,2024-03-26 09:32:00,"에코프로비엠, 에코프로글로벌 합병…""경영효율성 제고""",https://n.news.naver.com/mnews/article/003/0012449755?sid=101,인수합병
316140,우리금융지주,www.greened.kr,2024-03-26 16:51:00,"우리금융지주, 한국포스증권 인수…증권업계 ""시너지 효과 의문""",https://www.greened.kr/news/articleView.html?idxno=312560,인수합병
105840,우진,www.hankyung.com,2024-03-26 09:23:00,"큐리어스파트너스, 우진기전 인수한다",https://n.news.naver.com/mnews/article/015/0004964476?sid=101,인수합병
123420,위메이드플레이,www.kgnews.co.kr,2024-03-26 16:22:00,"[ㄱㄱ게임] 위메이드플레이, '던전앤스톤즈' 해외 4개국 선출시 外",https://www.kgnews.co.kr/news/article.html?no=787211,인수합병
023410,유진기업,www.ohmynews.com,2024-03-26 17:01:00,"""주가조작 기업의 YTN 인수, 방통위는 몰랐나""",https://n.news.naver.com/mnews/article/047/0002427509?sid=102,인수합병
351330,이삭엔지니어링,www.thebigdata.co.kr,2024-03-26 04:02:00,"이삭엔지니어링, 주가 급등…삼성 HVAC 사업 인수 소식에 공급이력 부각",http://www.thebigdata.co.kr/view.php?ud=202403260400449209cd1e7f0bdf_23,인수합병
089590,제주항공,www.bloter.net,2024-03-26 15:49:00,"모기업에 발목 잡힌 '제주항공', FI에 응답할까ㅣ아시아나 화물 M&A [넘버스]",https://n.news.naver.com/mnews/article/293/0000052932?sid=101,인수합병
185750,종근당,kpenews.com,2024-03-26 07:38:00,"미래에셋증권 “종근당홀딩스, 신제품으로 이익체력 쌓는 중..목표가↑”",http://kpenews.com/View.aspx?No=3173261,인수합병
259960,크래프톤,www.bloter.net,2024-03-26 16:55:00,"'글로벌 350개 게임사' 관찰한 크래프톤, M&A 나선다",https://n.news.naver.com/mnews/article/293/0000052941?sid=105,인수합병
033540,파라텍,www.thebigdata.co.kr,2024-03-26 04:48:00,"휴림에이텍, 주가 급등…'2차전지' 이큐셀 인수 기대↑",http://www.thebigdata.co.kr/view.php?ud=202403260446579070cd1e7f0bdf_23,인수합병
000880,한화,shindonga.donga.com,2024-03-26 09:02:00,"‘제5 창업’ 이끄는 한화 김동관, 한화오션 다음 인수합병은?",https://n.news.naver.com/mnews/article/262/0000017311?sid=101,인수합병
451800,한화리츠,www.thebell.co.kr,2024-03-26 07:58:00,"[더벨]인니 증권사 인수 앞둔 한화증권, PMI부터 '준비'",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403211758085680108040,인수합병
012450,한화에어로스페이스,shindonga.donga.com,2024-03-26 09:02:00,"‘제5 창업’ 이끄는 한화 김동관, 한화오션 다음 인수합병은?",https://n.news.naver.com/mnews/article/262/0000017311?sid=101,인수합병
082740,한화엔진,shindonga.donga.com,2024-03-26 09:02:00,"‘제5 창업’ 이끄는 한화 김동관, 한화오션 다음 인수합병은?",https://n.news.naver.com/mnews/article/262/0000017311?sid=101,인수합병
003530,한화투자증권,www.thebell.co.kr,2024-03-26 07:58:00,"[더벨]인니 증권사 인수 앞둔 한화증권, PMI부터 '준비'",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403211758085680108040,인수합병
307950,현대오토에버,www.moneys.co.kr,2024-03-26 10:22:00,현대오토에버 '김윤구호'로 새출발…전략적 M&A 나선다,https://n.news.naver.com/mnews/article/417/0000991621?sid=103,인수합병
192410,휴림네트웍스,www.thebigdata.co.kr,2024-03-26 04:48:00,"휴림에이텍, 주가 급등…'2차전지' 이큐셀 인수 기대↑",http://www.thebigdata.co.kr/view.php?ud=202403260446579070cd1e7f0bdf_23,인수합병
