종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
092870,엑시콘,www.pinpointnews.co.kr,2024-04-05 00:16:00,씨앤지하이테크 주가 룰루랄라~...디에스에이티 지분 100% 인수로 실적호전 '...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=256973,인수합병
227950,엔투텍,www.pinpointnews.co.kr,2024-04-05 00:16:00,씨앤지하이테크 주가 룰루랄라~...디에스에이티 지분 100% 인수로 실적호전 '...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=256973,인수합병
052420,오성첨단소재,www.newsis.com,2024-04-05 14:47:00,"오성첨단소재, 천지해운 132억에 인수…사업 시너지 기대",https://n.news.naver.com/mnews/article/003/0012474982?sid=101,인수합병
348350,위드텍,www.pinpointnews.co.kr,2024-04-05 00:16:00,씨앤지하이테크 주가 룰루랄라~...디에스에이티 지분 100% 인수로 실적호전 '...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=256973,인수합병
112040,위메이드,www.betanews.net:8080,2024-04-05 09:24:00,"위메이드 적극 매수 타이밍, 신작 출시로 2분기 흑자전환 예상",http://www.betanews.net:8080/article/1463733.html,인수합병
032620,유비케어,www.dailymedi.com,2024-04-05 05:48:00,"이지스헬스케어, 포인트 EMR 인수…비트컴과 경쟁",https://www.dailymedi.com/news/news_view.php?wr_id=910483,인수합병
146060,율촌,www.legaltimes.co.kr,2024-04-05 07:10:00,법무법인 화우 M&A 팀 4명 율촌 합류,http://www.legaltimes.co.kr/news/articleView.html?idxno=78314,인수합병
089590,제주항공,www.hankyung.com,2024-04-05 18:13:00,"[단독] 제주항공, MBK와 아시아나 화물 인수 추진",https://n.news.naver.com/mnews/article/015/0004969434?sid=101,인수합병
089890,코세스,www.pinpointnews.co.kr,2024-04-05 00:16:00,씨앤지하이테크 주가 룰루랄라~...디에스에이티 지분 100% 인수로 실적호전 '...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=256973,인수합병
029960,코엔텍,www.bloter.net,2024-04-05 11:10:00,"'3조 대어' 에코비트, '맥쿼리·EQT' M&A 입질 [넘버스]",https://n.news.naver.com/mnews/article/293/0000053282?sid=101,인수합병
091810,티웨이항공,www.insightkorea.co.kr,2024-04-05 19:16:00,"""대한항공, 호의적인 수급 환경에 다가오는 M&A 모멘텀""",http://www.insightkorea.co.kr/news/articleView.html?idxno=132933,인수합병
034950,한국기업평가,www.moneys.co.kr,2024-04-05 17:11:00,"""합병 뒤 시장 지위 상승""… 4년 연속 신용등급 'A-'",https://n.news.naver.com/mnews/article/417/0000994601?sid=101,인수합병
045100,한양이엔지,www.pinpointnews.co.kr,2024-04-05 00:16:00,씨앤지하이테크 주가 룰루랄라~...디에스에이티 지분 100% 인수로 실적호전 '...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=256973,인수합병
004370,농심,www.newsis.com,2024-04-05 06:00:00,"롯데마트·슈퍼, 농심 손잡고 출시한 꽃게탕면 '인기'",https://n.news.naver.com/mnews/article/003/0012473063?sid=101,파트너쉽
105740,디케이락,www.fnnews.com,2024-04-05 10:51:00,"디케이락, 독와일러 아시아와 전략적 파트너십",https://n.news.naver.com/mnews/article/014/0005167454?sid=101,파트너쉽
369370,블리츠웨이,view.asiae.co.kr,2024-04-05 16:24:00,"블리츠웨이, 메카닉 전문 '실피드'와 파트너십…""라인업 확장""",https://n.news.naver.com/mnews/article/277/0005402384?sid=101,파트너쉽
068270,셀트리온,www.wowtv.co.kr,2024-04-05 15:12:00,"셀트리온, 美 크론병·대장염 환우회와 파트너십 활동 전개",https://n.news.naver.com/mnews/article/215/0001156301?sid=101,파트너쉽
004170,신세계,www.etnews.com,2024-04-05 11:45:00,"신세계免, KB국민은행과 맞손…금융·면세 쇼핑 결합 서비스 개발·출시 협력",https://n.news.naver.com/mnews/article/030/0003195583?sid=101,파트너쉽
214420,토니모리,news.heraldcorp.com,2024-04-05 09:09:00,"‘화장품과 두꺼비의 콜라보’…G마켓, 토니모리·진로와 한정판 굿즈 출시",https://n.news.naver.com/mnews/article/016/0002291005?sid=101,파트너쉽
069640,한세엠케이,www.mk.co.kr,2024-04-05 09:57:00,"컬리수, 산리오코리아와 협업한 ‘시나모롤 여름 컬렉션’ 출시",https://n.news.naver.com/mnews/article/009/0005283841?sid=103,파트너쉽
