종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
002210,동성제약,www.medisobizanews.com,2024-04-09 09:18:00,"동성제약, 美암연구학회서 신약 광과민제 '포노젠' 성과 발표",http://www.medisobizanews.com/news/articleView.html?idxno=115358,신약개발
347700,라이프시맨틱스,www.datanet.co.kr,2024-04-09 09:12:00,"라이프시맨틱스, 혈압 예측 넘어 고혈압 합병증까지 관리",https://www.datanet.co.kr/news/articleView.html?idxno=192465,신약개발
328130,루닛,www.sedaily.com,2024-04-09 08:01:00,"K바이오, 美서 항암 신약 기술력 뽐낸다",https://n.news.naver.com/mnews/article/011/0004325213?sid=103,신약개발
199730,바이오인프라,www.kpanews.co.kr,2024-04-09 12:36:00,중국발 혁신신약 잇단 출시…중국 바이오텍 견제하는 미국,https://www.kpanews.co.kr/article/show.asp?idx=249902&category=D,신약개발
310210,보로노이,www.etoday.co.kr,2024-04-09 05:02:00,폐암 치료제 내성 잡아라…K-바이오 4세대 폐암 신약 개발 집중,https://www.etoday.co.kr/news/view/2348736,신약개발
082800,비보존 제약,www.dailymedi.com,2024-04-09 12:52:00,비마약성 진통제 확대…신약개발·특허 도전,https://www.dailymedi.com/news/news_view.php?wr_id=910616,신약개발
378800,샤페론,www.inews24.com,2024-04-09 14:27:00,"한국비엔씨 ""온코젠, CMPD기반 항암신약 연구 결과 발표""",https://n.news.naver.com/mnews/article/031/0000827159?sid=101,신약개발
018680,서울제약,www.medipana.com,2024-04-09 12:08:00,"출시 7년 플리바스 제네릭, 시장 철수 확대되나",https://www.medipana.com/article/view.php?news_idx=325055&sch_cate=D,신약개발
068270,셀트리온,www.insightkorea.co.kr,2024-04-09 14:46:00,"""셀트리온, 하반기 짐펜트라와 휴미라BS 실적…신제품 유럽 승인 기대""",http://www.insightkorea.co.kr/news/articleView.html?idxno=133141,신약개발
068760,셀트리온제약,www.pharmnews.com,2024-04-09 06:02:00,악화된 대내외 환경에도…제약바이오사 신약 개발 의지 '굳건',https://www.pharmnews.com/news/articleView.html?idxno=242320,신약개발
226330,신테카바이오,www.the-stock.kr,2024-04-09 06:24:00,연평균 40% 이상 급성장 예고하는 글로벌 'AI 신약개발'…관련 스타트업 투자...,http://www.the-stock.kr/news/articleView.html?idxno=19992,신약개발
298380,에이비엘바이오,www.sedaily.com,2024-04-09 08:01:00,"K바이오, 美서 항암 신약 기술력 뽐낸다",https://n.news.naver.com/mnews/article/011/0004325213?sid=103,신약개발
039200,오스코텍,www.etnews.com,2024-04-09 06:02:00,치매신약 '레켐비' 연내 국내 승인 전망…국내사 개발 현황은,https://n.news.naver.com/mnews/article/030/0003196304?sid=102,신약개발
338840,와이바이오로직스,www.sedaily.com,2024-04-09 08:01:00,"K바이오, 美서 항암 신약 기술력 뽐낸다",https://n.news.naver.com/mnews/article/011/0004325213?sid=103,신약개발
000220,유유제약,news.tf.co.kr,2024-04-09 19:50:00,몸집 줄이고 신약 힘주는 유유제약…유원상 대표 '선택과 집중' 통할까,https://n.news.naver.com/mnews/article/629/0000279864?sid=101,신약개발
000100,유한양행,www.sedaily.com,2024-04-09 08:01:00,"K바이오, 美서 항암 신약 기술력 뽐낸다",https://n.news.naver.com/mnews/article/011/0004325213?sid=103,신약개발
249420,일동제약,www.kpanews.co.kr,2024-04-09 06:10:00,"GPR40이 뭐길래, 현대·일동 당뇨신약 개발 박차",https://www.kpanews.co.kr/article/show.asp?idx=249889&category=D,신약개발
185750,종근당,www.sedaily.com,2024-04-09 08:01:00,"K바이오, 美서 항암 신약 기술력 뽐낸다",https://n.news.naver.com/mnews/article/011/0004325213?sid=103,신약개발
002020,코오롱,www.hankyung.com,2024-04-09 18:15:00,러시아 뚫은 코오롱티슈진…세포유전자 신약 치료특허,https://n.news.naver.com/mnews/article/015/0004970666?sid=105,신약개발
950160,코오롱티슈진,www.hankyung.com,2024-04-09 18:15:00,러시아 뚫은 코오롱티슈진…세포유전자 신약 치료특허,https://n.news.naver.com/mnews/article/015/0004970666?sid=105,신약개발
388870,파로스아이바이오,www.sedaily.com,2024-04-09 08:01:00,"K바이오, 美서 항암 신약 기술력 뽐낸다",https://n.news.naver.com/mnews/article/011/0004325213?sid=103,신약개발
950210,프레스티지바이오파마,www.hankyung.com,2024-04-09 15:46:00,"프레스티지바이오파마, 美 AACR서 췌장암 항체신약 임상 성과 발표",https://n.news.naver.com/mnews/article/015/0004970596?sid=105,신약개발
256840,한국비엔씨,www.newsprime.co.kr,2024-04-09 15:24:00,"[카드] 한국비엔씨, ""온코젠 美 암연구학회서 CMPD 기반 신약 연구개발 발표""",http://www.newsprime.co.kr/news/article.html?no=635253,신약개발
128940,한미약품,news.mtn.co.kr,2024-04-09 17:02:00,"한미약품 백혈병 치료 신약 '투스페티닙', 삼제 병용요법 파일럿 연구 진행",https://news.mtn.co.kr/news-detail/2024040916312926170,신약개발
282330,BGF리테일,www.mk.co.kr,2024-04-09 16:03:00,‘K삼각김밥’ 카자흐스탄 편의점에 떴다...가격 낮춰 호평받았다는데,https://n.news.naver.com/mnews/article/009/0005285698?sid=103,신제품출시
001040,CJ,www.yna.co.kr,2024-04-09 08:46:00,"CJ제일제당, 생분해성 바이오 소재 적용한 칫솔 출시",https://n.news.naver.com/mnews/article/001/0014619350?sid=101,신제품출시
097950,CJ제일제당,www.yna.co.kr,2024-04-09 08:46:00,"CJ제일제당, 생분해성 바이오 소재 적용한 칫솔 출시",https://n.news.naver.com/mnews/article/001/0014619350?sid=101,신제품출시
065770,CS,www.yna.co.kr,2024-04-09 14:45:00,"""카톡 기반 '챗봇나우', 출시 1년새 이용자 100만명 돌파""",https://n.news.naver.com/mnews/article/001/0014620394?sid=105,신제품출시
028300,HLB,mbn.mk.co.kr,2024-04-09 17:54:00,"HLB글로벌, '아임얼라이브 콤부차' 신제품 3종 출시",https://n.news.naver.com/mnews/article/057/0001811228?sid=101,신제품출시
003580,HLB글로벌,mbn.mk.co.kr,2024-04-09 17:54:00,"HLB글로벌, '아임얼라이브 콤부차' 신제품 3종 출시",https://n.news.naver.com/mnews/article/057/0001811228?sid=101,신제품출시
001060,JW중외제약,www.newsis.com,2024-04-09 09:21:00,"JW중외제약, 3세대 항히스타민 '알지퀵 연질캡슐' 출시",https://n.news.naver.com/mnews/article/003/0012480558?sid=102,신제품출시
036670,KCI,biz.chosun.com,2024-04-09 17:19:00,"[바이오게시판] JW중외제약, 졸음 부작용 줄인 알레르기 치료제 출시 등",https://n.news.naver.com/mnews/article/366/0000984320?sid=101,신제품출시
003550,LG,www.yna.co.kr,2024-04-09 09:11:00,"LGU+, 추가혜택 주는 새 멤버십 프로그램 '유플투쁠' 출시",https://n.news.naver.com/mnews/article/001/0014619407?sid=105,신제품출시
032640,LG유플러스,www.cstimes.com,2024-04-09 14:24:00,"LG유플러스, 월 정기 혜택 프로그램 '유플투쁠' 출시",https://www.cstimes.com/news/articleView.html?idxno=587218,신제품출시
006260,LS,amenews.kr,2024-04-09 10:20:00,"한국타이어, LS네트윅스와 협업 트레일 러닝화 ‘사패’ 출시",http://amenews.kr/news/view.php?idx=57033,신제품출시
160550,NEW,www.edaily.co.kr,2024-04-09 06:01:00,"삼성생명, 삼성 인터넷 NEW 일시납 연금보험 출시",https://n.news.naver.com/mnews/article/018/0005710373?sid=101,신제품출시
181710,NHN,www.cnet.co.kr,2024-04-09 10:22:00,"NHN벅스-삼성전자, TV 에센셜 앱 정식 출시",https://www.cnet.co.kr/view/?no=20240409101520,신제품출시
104200,NHN벅스,www.cnet.co.kr,2024-04-09 10:22:00,"NHN벅스-삼성전자, TV 에센셜 앱 정식 출시",https://www.cnet.co.kr/view/?no=20240409101520,신제품출시
005940,NH투자증권,www.newsworks.co.kr,2024-04-09 08:58:00,"NH증권 ""하이트진로, 신제품 '켈리' 외형 성장 효과…실적 개선 기대""",http://www.newsworks.co.kr/news/articleView.html?idxno=749447,신제품출시
064960,SNT모티브,www.newsis.com,2024-04-09 13:47:00,저위험 권총·쓰레기 회수 로봇…혁신제품에 부산업체 3곳 선정,https://n.news.naver.com/mnews/article/003/0012481494?sid=102,신제품출시
053950,경남제약,www.fnnews.com,2024-04-09 09:27:00,"경남제약, ‘레모나 젤리’ 라인업 추가 ""신제품 출시""",https://n.news.naver.com/mnews/article/014/0005168815?sid=101,신제품출시
009290,광동제약,www.cnbnews.com,2024-04-09 10:26:00,"광동제약, ‘비타500 허니로열 곰돌이 푸 에디션’ 출시",https://www.cnbnews.com/news/article.html?no=653224,신제품출시
095660,네오위즈,www.greenpostkorea.co.kr,2024-04-09 09:50:00,"""출시 임박"" 네오위즈 '프로사커: 레전드 일레븐', 사전예약 50만 돌파",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=217023,신제품출시
251270,넷마블,www.yna.co.kr,2024-04-09 10:46:00,"넷마블, '나혼렙 어라이즈' 출시 앞두고 한미일 인플루언서 대전",https://n.news.naver.com/mnews/article/001/0014619765?sid=105,신제품출시
019680,대교,www.m-i.kr,2024-04-09 08:36:00,"대교뉴이프, '브레인 트레이닝 키트 2단계' 출시",http://www.m-i.kr/news/articleView.html?idxno=1109488,신제품출시
001680,대상,www.ajunews.com,2024-04-09 14:52:00,"대상 청정원 호밍스, '모두의 만두 부추잡채' 출시",https://www.ajunews.com/view/20240409144738962,신제품출시
001440,대한전선,www.fetv.co.kr,2024-04-09 10:04:00,"대한전선, 초고압직류 케이블 전용 시험장 확보… “신제품 경쟁력 강화""",https://www.fetv.co.kr/news/article.html?no=162691,신제품출시
049770,동원F&B,www.smedaily.co.kr,2024-04-09 08:44:00,"동원F&B, '동원참치액 진' 등 3종 출시",http://www.smedaily.co.kr/news/articleView.html?idxno=287047,신제품출시
115390,락앤락,www.seoul.co.kr,2024-04-09 15:51:00,"락앤락, 키친테리어 완성하는 식품보관용기 2종 출시",https://n.news.naver.com/mnews/article/081/0003443091?sid=101,신제품출시
294140,레몬,www.fnnews.com,2024-04-09 09:27:00,"경남제약, ‘레모나 젤리’ 라인업 추가 ""신제품 출시""",https://n.news.naver.com/mnews/article/014/0005168815?sid=101,신제품출시
280360,롯데웰푸드,biz.sbs.co.kr,2024-04-09 06:59:00,"롯데웰푸드, '0칼로리' 스크류바·죠스바 출시",https://n.news.naver.com/mnews/article/374/0000378383?sid=103,신제품출시
417970,모델솔루션,www.hankyung.com,2024-04-09 13:24:00,"헬스헬퍼, 브랜드 메인 모델에 장윤주…'맥스컷 다이어트 핏 3.1' 출시",https://n.news.naver.com/mnews/article/015/0004970530?sid=101,신제품출시
080160,모두투어,www.dailian.co.kr,2024-04-09 09:31:00,"모두투어, 여름 시즌 맞이 동유럽·발칸 기획전 출시",https://n.news.naver.com/mnews/article/119/0002818610?sid=101,신제품출시
099430,바이오플러스,www.businessplus.kr,2024-04-09 09:22:00,"CJ제일제당, 생분해성 바이오 소재 적용한 '러듀얼 칫솔' 출시",https://www.businessplus.kr/news/articleView.html?idxno=58210,신제품출시
406820,뷰티스킨,www.itbiznews.com,2024-04-09 16:16:00,"일초픽, 감자 에센스 함유된 감자스킨케어 라인 출시",https://www.itbiznews.com/news/articleView.html?idxno=130751,신제품출시
337930,브랜드엑스코퍼레이션,www.lawissue.co.kr,2024-04-09 17:16:00,"브랜드엑스 젝시믹스, 2050 고객 사로잡는 SS 골프웨어 출시",http://www.lawissue.co.kr/view.php?ud=20240409171409609204ead0791_12,신제품출시
419120,산돌,ditoday.com,2024-04-09 09:56:00,"방금 본 폰트가 궁금하다면? 산돌, ‘폰트위키’ 출시",https://ditoday.com/%eb%b0%a9%ea%b8%88-%eb%b3%b8-%ed%8f%b0%ed%8a%b8%ea%b0%80-%ea%b6%81%ea%b8%88%ed%95%98%eb%8b%a4%eb%a9%b4-%ec%82%b0%eb%8f%8c-%ed%8f%b0%ed%8a%b8%ec%9c%84%ed%82%a4-%ec%b6%9c%ec%8b%9c/,신제품출시
032830,삼성생명,www.newspim.com,2024-04-09 11:33:00,"삼성생명, '삼성 인터넷NEW일시납연금보험' 출시",https://www.newspim.com/news/view/20240409000424,신제품출시
090430,아모레퍼시픽,www.donga.com,2024-04-09 16:58:00,"아모레퍼시픽, '해피바스' 딥클린 라인 신제품 출시",https://n.news.naver.com/mnews/article/020/0003558136?sid=101,신제품출시
067160,아프리카TV,www.techm.kr,2024-04-09 16:18:00,"정식출시 D-30 '치지직', 네이버 전폭 지원 받으며 아프리카TV 추격",https://www.techm.kr/news/articleView.html?idxno=122872,신제품출시
018250,애경산업,www.cnbnews.com,2024-04-09 11:30:00,"애경산업 루나, 톤 레이어 쉐딩 출시",https://www.cnbnews.com/news/article.html?no=653213,신제품출시
045660,에이텍,www.electimes.com,2024-04-09 11:16:00,"에이텍코리아, 도공형 100W 투광등 모듈 출시로 조명시장 '정조준'",https://www.electimes.com/news/articleView.html?idxno=335182,신제품출시
101360,에코앤드림,news.mtn.co.kr,2024-04-09 13:58:00,[콘셉트의 발견] '바닥권' 가격 매력에 주목! '에코앤드림',https://news.mtn.co.kr/news-detail/2024040913324911394,신제품출시
291230,엔피,www.getnews.co.kr,2024-04-09 12:26:00,"큐어실드, '인조이 스윔 앰플 트리트먼트' 출시",https://www.getnews.co.kr/news/articleView.html?idxno=668855,신제품출시
000220,유유제약,www.newsmp.com,2024-04-09 19:52:00,"JW중외제약, 3세대 항히스타민제 '알지퀵 연질캡슐' 출시 外",http://www.newsmp.com/news/articleView.html?idxno=240293,신제품출시
139480,이마트,www.yna.co.kr,2024-04-09 06:00:00,'모바일로 즐기는 농장체험'…내달 '이마트팜' 출시,https://n.news.naver.com/mnews/article/001/0014619222?sid=101,신제품출시
007570,일양약품,www.fnnews.com,2024-04-09 18:21:00,일양약품 멀미약 '보나링' 액상 스틱형 출시,https://n.news.naver.com/mnews/article/014/0005169271?sid=103,신제품출시
052670,제일바이오,www.mk.co.kr,2024-04-09 14:29:00,CJ제일제당 바이오 소재 칫솔 출시,https://n.news.naver.com/mnews/article/009/0005285616?sid=103,신제품출시
034940,조아제약,www.newsmp.com,2024-04-09 19:52:00,"JW중외제약, 3세대 항히스타민제 '알지퀵 연질캡슐' 출시 外",http://www.newsmp.com/news/articleView.html?idxno=240293,신제품출시
144510,지씨셀,www.getnews.co.kr,2024-04-09 09:26:00,"[제약소식]JW중외제약,항히스타민제 '알지퀵 연질캡슐' 출시 外 동아제약·지...",https://www.getnews.co.kr/news/articleView.html?idxno=668959,신제품출시
038530,케이바이오,www.segyebiz.com,2024-04-09 11:50:00,"지쿱, ‘케어셀라 바이오케이 애플타민 C 세럼’ 출시",http://www.segyebiz.com/newsView/20240409513323?OutUrl=naver,신제품출시
027050,코리아나,www.bokuennews.com,2024-04-09 14:48:00,코리아나 화장품 '세니떼 레티놀 프로 5000' 출시,http://www.bokuennews.com/news/article.html?no=242574,신제품출시
052330,코텍,kbench.com,2024-04-09 15:42:00,"더함, `무빙 화이트 삼탠바이미 40 FHD 구글 3.0 스마트TV 패키지 세트’ 출시...",https://kbench.com/?q=node/254784,신제품출시
259960,크래프톤,www.hankyung.com,2024-04-09 08:49:00,"""크래프톤, 단기 실적보다 신작 출시에 주목…목표가↑""-메리츠",https://n.news.naver.com/mnews/article/015/0004970378?sid=101,신제품출시
034230,파라다이스,www.busan.com,2024-04-09 10:28:00,"SRT, 부산 파라다이스호텔 특별패키지 ‘힐링스테이’ 출시한다",https://n.news.naver.com/mnews/article/082/0001264379?sid=101,신제품출시
038950,파인디지털,www.enewstoday.co.kr,2024-04-09 14:30:00,파인디지털 '파인뷰 X3300 뉴' 출시,http://www.enewstoday.co.kr/news/articleView.html?idxno=2112521,신제품출시
017810,풀무원,www.mk.co.kr,2024-04-09 17:26:00,"바다 아닌 수조서 재배 풀무원, 첫 '육상 김' 출시",https://n.news.naver.com/mnews/article/009/0005285769?sid=103,신제품출시
136480,하림,www.consumernews.co.kr,2024-04-09 18:00:00,"하림 '더미식 유니자장면', 출시 1년 반 만에 매출 순위 '톱5' 진입",http://www.consumernews.co.kr/news/articleView.html?idxno=703647,신제품출시
000080,하이트진로,zdnet.co.kr,2024-04-09 09:47:00,"하이트진로, 한 병 반 용량 '진로골드' 페트 출시",https://n.news.naver.com/mnews/article/092/0002327386?sid=105,신제품출시
161390,한국타이어앤테크놀로지,www.dailycar.co.kr,2024-04-09 11:14:00,"한국타이어, 타이어 기술력 적용한 트레일 러닝화 ‘사패’ 출시..프로-스펙스...",https://www.dailycar.co.kr/content/news.html?type=view&autoId=52301,신제품출시
000880,한화,daily.hankooki.com,2024-04-09 17:46:00,"한화생명, 간병·치매 보장 신상품 3종 출시",https://daily.hankooki.com/news/articleView.html?idxno=1072080,신제품출시
088350,한화생명,www.newsis.com,2024-04-09 10:23:00,"한화생명, 간병·치매 보장 신상품 3종 출시",https://n.news.naver.com/mnews/article/003/0012480773?sid=101,신제품출시
005380,현대차,www.donga.com,2024-04-09 03:05:00,"현대차, 인도서도 배터리 현지화… 가격경쟁력 쑥",https://n.news.naver.com/mnews/article/020/0003558023?sid=103,신제품출시
200670,휴메딕스,www.newsmp.com,2024-04-09 19:52:00,"JW중외제약, 3세대 항히스타민제 '알지퀵 연질캡슐' 출시 外",http://www.newsmp.com/news/articleView.html?idxno=240293,신제품출시
011200,HMM,www.sedaily.com,2024-04-09 07:31:00,"IMM, '잠재 매물' 현대LNG해운 인수금융 재연장",https://n.news.naver.com/mnews/article/011/0004325206?sid=101,인수합병
000270,기아,www.edaily.co.kr,2024-04-09 06:12:00,"'전기차 격전지’ 인도…현대차·기아, 원가 절감·신차 출시로 공략",https://n.news.naver.com/mnews/article/018/0005710379?sid=103,인수합병
003490,대한항공,www.edaily.co.kr,2024-04-09 16:42:00,항공업계 1Q '맑음'…하반기 합병發 지각변동 대응 관건,https://n.news.naver.com/mnews/article/018/0005710897?sid=103,인수합병
005990,매일홀딩스,www.newspost.kr,2024-04-09 10:02:00,'밀도' 인수로 베이커리 강화…매일유업 사업다각화 현황은,https://www.newspost.kr/news/articleView.html?idxno=202030,인수합병
080160,모두투어,www.khan.co.kr,2024-04-09 15:04:00,M&A 매물 나온 ‘하나투어’…누가 여행업계 최강자 될까,https://n.news.naver.com/mnews/article/032/0003289595?sid=101,인수합병
090460,비에이치,www.newspim.com,2024-04-09 17:17:00,"오성첨단소재, 천지해운 인수 시너지 '기대'",https://www.newspim.com/news/view/20240409000839,인수합병
032280,삼일,biz.chosun.com,2024-04-09 11:01:00,M&A 시장 침체에 중소형 딜 공략한 삼일·삼정,https://n.news.naver.com/mnews/article/366/0000984226?sid=101,인수합병
053210,스카이라이프,dealsite.co.kr,2024-04-09 07:02:00,"KT스카이라이프, HCN 인수 실효성 있나",https://dealsite.co.kr/articles/120755,인수합병
026890,스틱인베스트먼트,www.thebell.co.kr,2024-04-09 08:12:00,"[더벨]'녹수 인수' 스틱, TPG 지분 65% 확보에 4000억대 베팅",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202404081105491720106650,인수합병
020560,아시아나항공,www.ebn.co.kr,2024-04-09 15:42:00,[아시아나항공 화물 M&A] 숏리 신경전 만큼 치열한 ‘PE대전’,https://www.ebn.co.kr/news/view/1619025/?sc=Naver,인수합병
097780,에코볼트,www.newspim.com,2024-04-09 17:17:00,"오성첨단소재, 천지해운 인수 시너지 '기대'",https://www.newspim.com/news/view/20240409000839,인수합병
052420,오성첨단소재,www.newspim.com,2024-04-09 17:17:00,"오성첨단소재, 천지해운 인수 시너지 '기대'",https://www.newspim.com/news/view/20240409000839,인수합병
263860,지니언스,zdnet.co.kr,2024-04-09 15:38:00,"지니언스, 퓨쳐텍정보통신 인수…VPN 사업 진출",https://n.news.naver.com/mnews/article/092/0002327452?sid=105,인수합병
323410,카카오뱅크,www.thebell.co.kr,2024-04-09 09:22:00,"[더벨][Company Watch]본사 합병 카카오브레인, 적자에 성과 부진 '그대로 흡...",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202404081546519080108193,인수합병
078340,컴투스,www.yna.co.kr,2024-04-09 17:38:00,"컴투스, '루니아전기'·'크리티카' 올엠 흡수합병",https://n.news.naver.com/mnews/article/001/0014621120?sid=105,인수합병
039130,하나투어,www.khan.co.kr,2024-04-09 15:04:00,M&A 매물 나온 ‘하나투어’…누가 여행업계 최강자 될까,https://n.news.naver.com/mnews/article/032/0003289595?sid=101,인수합병
002320,한진,byline.network,2024-04-09 16:34:00,"한진, ‘2024년 온라인수출 공동물류사업‘ 수행기관 선정",https://byline.network/?p=9004111222532108,인수합병
042660,한화오션,www.newsprime.co.kr,2024-04-09 14:02:00,"호주 '오스탈' 인수에 사활 건 한화오션, 왜?",http://www.newsprime.co.kr/news/article.html?no=635207,인수합병
181710,NHN,www.edaily.co.kr,2024-04-09 11:03:00,"NHN벅스, 삼성전자와 제휴해 삼성 TV '에센셜' 앱 출시",https://n.news.naver.com/mnews/article/018/0005710645?sid=105,파트너쉽
104200,NHN벅스,www.etnews.com,2024-04-09 16:25:00,"NHN벅스, 삼성전자와 제휴해 삼성 TV 에센셜 앱 출시",https://n.news.naver.com/mnews/article/030/0003196610?sid=105,파트너쉽
187790,나노,zdnet.co.kr,2024-04-09 15:18:00,"마이크로칩, TSMC와 파트너십 확대...칩 제조 역량 강화",https://n.news.naver.com/mnews/article/092/0002327446?sid=105,파트너쉽
270870,뉴트리,www.joynews24.com,2024-04-09 15:28:00,"뉴트리디데이, 키움 히어로즈와 파트너십 계약",http://www.joynews24.com/view/1706545,파트너쉽
192250,케이사인,www.ekn.kr,2024-04-09 14:24:00,"케이핀코 전문조합, 데이터 경쟁력 강화 파트너십 체결",https://www.ekn.kr/web/view.php?key=20240409025542134,파트너쉽
034230,파라다이스,www.newsis.com,2024-04-09 11:52:00,"SR, 파라다이스호텔 부산과 업무협약…특별패키지 상품 출시",https://n.news.naver.com/mnews/article/003/0012481228?sid=102,파트너쉽
161390,한국타이어앤테크놀로지,amenews.kr,2024-04-09 10:20:00,"한국타이어, LS네트윅스와 협업 트레일 러닝화 ‘사패’ 출시",http://amenews.kr/news/view.php?idx=57033,파트너쉽
053590,한국테크놀로지,amenews.kr,2024-04-09 10:20:00,"한국타이어, LS네트윅스와 협업 트레일 러닝화 ‘사패’ 출시",http://amenews.kr/news/view.php?idx=57033,파트너쉽
002320,한진,www.fnnews.com,2024-04-09 10:35:00,"한진, '온라인수출 공동물류사업' 수행기관 선정",https://n.news.naver.com/mnews/article/014/0005168907?sid=101,파트너쉽
