종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
144510,지씨셀,www.edaily.co.kr,2024-04-11 11:04:00,"지씨셀, AACR서 ‘GCC2005’ 비임상 결과 발표…“T세포 림프종 신약 가능성 ...",https://n.news.naver.com/mnews/article/018/0005712075?sid=105,신약개발
388870,파로스아이바이오,www.etnews.com,2024-04-11 10:04:00,"K제약·바이오, 세계 최대 암학회서 혁신 신약 가능성 입증",https://n.news.naver.com/mnews/article/030/0003196960?sid=102,신약개발
293480,하나제약,www.thebell.co.kr,2024-04-11 08:38:00,[더벨]하나제약 승부수 '조영제 신약' 품질문제 상용화 발목?,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202404081612490960102263,신약개발
128940,한미약품,www.news1.kr,2024-04-11 16:29:00,"'한미약품 기술이전' MSD의 MASH 신약, 글로벌 2상 순항",https://n.news.naver.com/mnews/article/421/0007476216?sid=103,신약개발
027410,BGF,www.edaily.co.kr,2024-04-11 08:28:00,"통인시장과 손잡은 CU, ‘엽전 도시락’ 등 5종 출시",https://n.news.naver.com/mnews/article/018/0005711819?sid=101,신제품출시
001460,BYC,daily.hankooki.com,2024-04-11 16:32:00,"BYC, 봄 시즌 올데이롱 면 잠옷세트 출시",https://daily.hankooki.com/news/articleView.html?idxno=1072700,신제품출시
383220,F&F,www.ajunews.com,2024-04-11 10:06:00,"F&F 디스커버리 익스페디션, '고윤정 크롭 티셔츠' 출시",https://www.ajunews.com/view/20240411090900897,신제품출시
078930,GS,www.edaily.co.kr,2024-04-11 09:44:00,"휴롬, 착즙기 신제품 'H420' 11일 GS홈쇼핑 출시",https://n.news.naver.com/mnews/article/018/0005711934?sid=101,신제품출시
009540,HD한국조선해양,www.wowtv.co.kr,2024-04-11 14:00:00,"HD현대마린 ""300조 자율운항 잡는다“...내년 솔루션 출시",https://n.news.naver.com/mnews/article/215/0001157050?sid=101,신제품출시
267250,HD현대,www.wowtv.co.kr,2024-04-11 14:00:00,"HD현대마린 ""300조 자율운항 잡는다“...내년 솔루션 출시",https://n.news.naver.com/mnews/article/215/0001157050?sid=101,신제품출시
028300,HLB,www.topdaily.kr,2024-04-11 14:13:00,"HLB글로벌 ""프레시코, 콤부차 신제품 내놨다""",https://www.topdaily.kr/articles/97070,신제품출시
003580,HLB글로벌,www.topdaily.kr,2024-04-11 14:13:00,"HLB글로벌 ""프레시코, 콤부차 신제품 내놨다""",https://www.topdaily.kr/articles/97070,신제품출시
093050,LF,daily.hankooki.com,2024-04-11 17:42:00,"LF 닥스, 여름 시즌 '서머 크래프트' 컬렉션 출시",https://daily.hankooki.com/news/articleView.html?idxno=1072755,신제품출시
160550,NEW,kpenews.com,2024-04-11 14:24:00,"랑콤, ‘NEW 뗑 이돌 울트라 웨어 롱라스팅 파운데이션’ 출시..초밀착커버 선...",http://kpenews.com/View.aspx?No=3192031,신제품출시
005610,SPC삼립,www.lawissue.co.kr,2024-04-11 18:58:00,"[생활경제 이슈] SPC삼립, 베이커리 상품 확장 출시 外",http://www.lawissue.co.kr/view.php?ud=202404111854289856204ead0791_12,신제품출시
084870,TBH글로벌,www.ktnews.com,2024-04-11 09:40:00,"TBH글로벌 쥬시쥬디, 파르베샵과 콜라보 위글쿠션 출시",http://www.ktnews.com/news/articleView.html?idxno=132389,신제품출시
000270,기아,www.newsis.com,2024-04-11 09:06:00,"기아, 픽업 브랜드 '타스만' 공개…2025년 글로벌 출시",https://n.news.naver.com/mnews/article/003/0012485452?sid=103,신제품출시
187790,나노,zdnet.co.kr,2024-04-11 10:04:00,"2나노 칩 탑재 아이폰, 내년 출시 가능성 높아",https://n.news.naver.com/mnews/article/092/0002327582?sid=105,신제품출시
095660,네오위즈,daily.hankooki.com,2024-04-11 10:52:00,"네오위즈, '브라운더스트2' 청불로 등급 상향 ""틴버전 출시는 없어""",https://daily.hankooki.com/news/articleView.html?idxno=1072475,신제품출시
225570,넥슨게임즈,www.tgdaily.co.kr,2024-04-11 18:32:00,넥슨 '퍼스트 디센던트' 출시 앞두고 기대감 고조,https://www.tgdaily.co.kr/news/articleView.html?idxno=332037,신제품출시
251270,넷마블,www.kgnews.co.kr,2024-04-11 11:44:00,"넷마블, '아스달 연대기: 세 개의 세력' 출시 앞서 다양한 이벤트 진행",https://www.kgnews.co.kr/news/article.html?no=789447,신제품출시
001520,동양,www.yna.co.kr,2024-04-11 09:25:00,"[게시판] 동양생명, '수호천사 내가 만드는 유니버셜 종신보험' 출시",https://n.news.naver.com/mnews/article/001/0014624844?sid=101,신제품출시
082640,동양생명,www.yna.co.kr,2024-04-11 09:25:00,"[게시판] 동양생명, '수호천사 내가 만드는 유니버셜 종신보험' 출시",https://n.news.naver.com/mnews/article/001/0014624844?sid=101,신제품출시
228670,레이,www.munhwa.com,2024-04-11 09:28:00,"기능성에 스타일까지…레드페이스, 남성용 아웃도어룩 3종 출시",https://n.news.naver.com/mnews/article/021/0002631442?sid=101,신제품출시
023530,롯데쇼핑,www.yna.co.kr,2024-04-11 08:42:00,"롯데홈쇼핑, 글로벌 시장 홀린 '조선미녀' 선크림 업계 첫 출시",https://n.news.naver.com/mnews/article/001/0014624725?sid=101,신제품출시
279600,미디어젠,www.newsis.com,2024-04-11 14:11:00,"미디어젠, 자체 개발 LLM '미라지' 출시",https://n.news.naver.com/mnews/article/003/0012486603?sid=101,신제품출시
086820,바이오솔루션,www.datanet.co.kr,2024-04-11 15:52:00,"온세미, 차세대 전기화학 센서 솔루션 출시",https://www.datanet.co.kr/news/articleView.html?idxno=192565,신제품출시
406820,뷰티스킨,news.mt.co.kr,2024-04-11 16:53:00,"스킨펌, 쏘팔메토추출물로 만든 세럼·크림 출시",https://n.news.naver.com/mnews/article/008/0005024461?sid=101,신제품출시
138580,비즈니스온,www.cnet.co.kr,2024-04-11 17:52:00,"""AI 온디바이스 시대 대비하세요"" 델, 2024년형 AI PC 신제품 다수 공개",https://www.cnet.co.kr/view/?no=20240411174753,신제품출시
004690,삼천리,www.newsis.com,2024-04-11 15:01:00,"""무거운 짐 거뜬히""…삼천리자전거, '팬텀 알리사' 출시",https://n.news.naver.com/mnews/article/003/0012486812?sid=101,신제품출시
024950,삼천리자전거,www.newsis.com,2024-04-11 15:01:00,"""무거운 짐 거뜬히""…삼천리자전거, '팬텀 알리사' 출시",https://n.news.naver.com/mnews/article/003/0012486812?sid=101,신제품출시
159910,스킨앤스킨,www.lawissue.co.kr,2024-04-11 17:24:00,"[생활경제 이슈] 아이소이, '파하 딥 클렌징폼' 출시 外",http://www.lawissue.co.kr/view.php?ud=202404111719491510204ead0791_12,신제품출시
004170,신세계,www.newspim.com,2024-04-11 08:56:00,"신세계까사, 각양각색 까사미아 베드 신제품 3종 출시",https://www.newspim.com/news/view/20240411000204,신제품출시
090430,아모레퍼시픽,vop.co.kr,2024-04-11 16:58:00,"아모레퍼시픽 바이탈뷰티, 병의원 전용 건기식 출시",https://vop.co.kr/A00001651498.html,신제품출시
271560,오리온,zdnet.co.kr,2024-04-11 15:36:00,"델테크놀로지스 ""올해 PC 교체 수요↑, AI PC 지속 출시""",https://n.news.naver.com/mnews/article/092/0002327647?sid=105,신제품출시
122990,와이솔,cwn.kr,2024-04-11 13:02:00,"와이솔, 올해 확인될 체질개선·고부가 신제품 개발 성과",https://cwn.kr/article/1065585510017472,신제품출시
011320,유니크,www.siminilbo.co.kr,2024-04-11 14:52:00,"쥬시쥬디, 파르베샵과 컬래버레이션 위글쿠션 출시",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160286597310588,신제품출시
041830,인바디,www.mk.co.kr,2024-04-11 14:02:00,"금융인바디 앱, 4월 Google Play 스토어 및 애플 앱스토어 출시",https://n.news.naver.com/mnews/article/009/0005286649?sid=101,신제품출시
035720,카카오,www.dailian.co.kr,2024-04-11 14:31:00,"하얏트, 토끼 캐릭터 ‘베니’와 국내 첫 카카오톡 이모티콘 출시",https://n.news.naver.com/mnews/article/119/0002819416?sid=101,신제품출시
042000,카페24,www.newspim.com,2024-04-11 17:29:00,"카카오게임즈, 이달 24일 원스토어에 '아레스' 출시",https://www.newspim.com/news/view/20240411001002,신제품출시
078340,컴투스,www.tgdaily.co.kr,2024-04-11 16:14:00,컴투스 '스타시드' 첫 신규 캐릭터 출시,https://www.tgdaily.co.kr/news/articleView.html?idxno=332028,신제품출시
307930,컴퍼니케이,www.newsis.com,2024-04-11 17:17:00,"유한킴벌리 '좋은느낌', Y존케어 위한 여성청결제 출시[중기소식]",https://n.news.naver.com/mnews/article/003/0012487235?sid=101,신제품출시
002020,코오롱,www.dnews.co.kr,2024-04-11 11:22:00,"코오롱글로벌, ‘알피쿨’ 캠핑냉장고 신제품 4종 독점 출시",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202404111108482070830,신제품출시
003070,코오롱글로벌,www.cnbnews.com,2024-04-11 15:02:00,"코오롱글로벌, ‘알피쿨’ 캠핑냉장고 신제품 4종 독점 출시",https://www.cnbnews.com/news/article.html?no=653597,신제품출시
259960,크래프톤,www.nbnews.kr,2024-04-11 17:50:00,"'스매시 레전드 출시 3주년 기념' 크래프톤 5민랩, 시즌 패션상자 추가 등업데...",https://www.nbnews.kr/news/articleView.html?idxno=90831,신제품출시
039130,하나투어,www.yna.co.kr,2024-04-11 10:36:00,"'푸바오 아쉬움 달래세요'…하나투어, 판다기지 방문상품 출시",https://n.news.naver.com/mnews/article/001/0014625120?sid=103,신제품출시
136480,하림,www.news1.kr,2024-04-11 08:42:00,"하림, 서울시 학교 급식 전용 '훈제 슬라이스' 출시",https://n.news.naver.com/mnews/article/421/0007474469?sid=101,신제품출시
000080,하이트진로,www.wsobi.com,2024-04-11 08:24:00,하이트진로 '진로골드' 550ml 페트 출시,http://www.wsobi.com/news/articleView.html?idxno=236883,신제품출시
039340,한국경제TV,www.wowtv.co.kr,2024-04-11 14:00:00,"HD현대마린 ""300조 자율운항 잡는다“...내년 솔루션 출시",https://n.news.naver.com/mnews/article/215/0001157050?sid=101,신제품출시
004090,한국석유,economist.co.kr,2024-04-11 17:00:00,"신한투자증권, USD 표시 한국석유공사 채권 모바일 특판 출시",https://n.news.naver.com/mnews/article/243/0000058410?sid=101,신제품출시
053300,한국정보인증,www.inven.co.kr,2024-04-11 19:13:00,"SEGA 인증, '페르소나5: 더 팬텀X' 출시 D-7",https://sports.news.naver.com/news.nhn?oid=442&aid=0000171441,신제품출시
047080,한빛소프트,www.mk.co.kr,2024-04-11 12:06:00,"[콘텐츠 핫&뉴] 한빛소프트 ‘오디션’, ‘꾸엥 애니티콘’ 출시",https://n.news.naver.com/mnews/article/009/0005286627?sid=105,신제품출시
048410,현대바이오,www.consumernews.co.kr,2024-04-11 10:58:00,"현대바이오랜드, 글로벌 건강식품 브랜드 4종 출시...""2030년 매출 1000억 달...",http://www.consumernews.co.kr/news/articleView.html?idxno=703685,신제품출시
052260,현대바이오랜드,www.consumernews.co.kr,2024-04-11 10:58:00,"현대바이오랜드, 글로벌 건강식품 브랜드 4종 출시...""2030년 매출 1000억 달...",http://www.consumernews.co.kr/news/articleView.html?idxno=703685,신제품출시
090850,현대이지웰,www.onews.tv,2024-04-11 08:44:00,"현대바이오랜드, 건기식 브랜드 4종 연달아 출시...""2030년 매출 1000억 달성...",https://www.onews.tv/news/articleView.html?idxno=203113,신제품출시
057050,현대홈쇼핑,www.onews.tv,2024-04-11 08:44:00,"현대바이오랜드, 건기식 브랜드 4종 연달아 출시...""2030년 매출 1000억 달성...",https://www.onews.tv/news/articleView.html?idxno=203113,신제품출시
083790,CG인바이츠,view.asiae.co.kr,2024-04-11 17:29:00,"CG인바이츠, 마카온바이오테라퓨틱스 흡수합병",https://n.news.naver.com/mnews/article/277/0005404538?sid=101,인수합병
214270,FSN,www.newswell.co.kr,2024-04-11 15:06:00,'메디프론 돈으로 메디프론 인수' FSN의 M&A 마법 [이슈&웰스],http://www.newswell.co.kr/news/articleView.html?idxno=9644,인수합병
078930,GS,www.bloter.net,2024-04-11 14:48:00,'유통 M&A 큰손' GS리테일…줄어든 '장부가' 투자금 회수 난항 [넘버스],https://n.news.naver.com/mnews/article/293/0000053418?sid=101,인수합병
007070,GS리테일,www.bloter.net,2024-04-11 14:48:00,'유통 M&A 큰손' GS리테일…줄어든 '장부가' 투자금 회수 난항 [넘버스],https://n.news.naver.com/mnews/article/293/0000053418?sid=101,인수합병
012630,HDC,www.newsway.co.kr,2024-04-11 15:42:00,"HDC현산, 아시아나 인수전 계약금반환 소송 상고…2500억원 규모",https://www.newsway.co.kr/news/view?ud=2024041115351609518,인수합병
294870,HDC현대산업개발,www.newsway.co.kr,2024-04-11 15:42:00,"HDC현산, 아시아나 인수전 계약금반환 소송 상고…2500억원 규모",https://www.newsway.co.kr/news/view?ud=2024041115351609518,인수합병
100090,SK오션플랜트,www.consumernews.co.kr,2024-04-11 09:10:00,"한화그룹 총자산 100조 시대 열었다...오션 합병, 에어로스페이스 외형 확대로...",http://www.consumernews.co.kr/news/articleView.html?idxno=703632,인수합병
057030,YBM넷,www.venturesquare.net,2024-04-11 13:32:00,"YBM리딩팜, 충남교육청 ‘인수레’ AI코스웨어 분야 선정",https://www.venturesquare.net/920780,인수합병
003490,대한항공,www.smartfn.co.kr,2024-04-11 09:22:00,"합병 앞둔 대한항공, 메가캐리어 청사진 밑그림에 펜 들었다",https://www.smartfn.co.kr/article/view/sfn202404110015,인수합병
065650,메디프론,www.newswell.co.kr,2024-04-11 15:06:00,'메디프론 돈으로 메디프론 인수' FSN의 M&A 마법 [이슈&웰스],http://www.newswell.co.kr/news/articleView.html?idxno=9644,인수합병
021880,메이슨캐피탈,www.yna.co.kr,2024-04-11 15:19:00,"'삼성 합병 반발' 메이슨 2천700억 소송, 오늘 저녁 선고(종합)",https://n.news.naver.com/mnews/article/001/0014626047?sid=102,인수합병
014470,부방,www.hankyung.com,2024-04-11 09:26:00,"부방, LG한테서 인수한 환경사업 계열사 통매각 추진",https://n.news.naver.com/mnews/article/015/0004971299?sid=101,인수합병
028260,삼성물산,www.newsis.com,2024-04-11 14:23:00,'삼성물산 합병' 메이슨 2600억원 소송…중재판정부 오늘 선고,https://n.news.naver.com/mnews/article/003/0012486656?sid=102,인수합병
078340,컴투스,www.incheonilbo.com,2024-04-11 00:04:00,"컴투스, '루니아전기'와 '크리티카' 개발사 올엠 흡수합병",https://www.incheonilbo.com/news/articleView.html?idxno=1244395,인수합병
393210,토마토시스템,www.newstomato.com,2024-04-11 06:02:00,"[IB토마토]제이시스메디칼, 미 기업 지분 인수하지만…자본잠식 '숙제'",http://www.newstomato.com/ReadNews.aspx?no=1226407&inflow=N,인수합병
452260,한화갤러리아,www.consumernews.co.kr,2024-04-11 09:10:00,"한화그룹 총자산 100조 시대 열었다...오션 합병, 에어로스페이스 외형 확대로...",http://www.consumernews.co.kr/news/articleView.html?idxno=703632,인수합병
012450,한화에어로스페이스,www.consumernews.co.kr,2024-04-11 09:10:00,"한화그룹 총자산 100조 시대 열었다...오션 합병, 에어로스페이스 외형 확대로...",http://www.consumernews.co.kr/news/articleView.html?idxno=703632,인수합병
042660,한화오션,www.nongaek.com,2024-04-11 09:50:00,"한화오션, 그룹서 플랜트 · 풍력사업 인수 효과는?",http://www.nongaek.com/news/articleView.html?idxno=87483,인수합병
027410,BGF,biz.chosun.com,2024-04-11 07:46:00,"CU, 서울 통인시장과 제휴해 '기름떡볶이' 등 간편식 5종 출시",https://n.news.naver.com/mnews/article/366/0000984641?sid=101,파트너쉽
282330,BGF리테일,news.mtn.co.kr,2024-04-11 10:12:00,"""편의점과 전통시장의 첫 만남""…CU, 통인시장 제휴 상품 출시",https://news.mtn.co.kr/news-detail/2024041110093766205,파트너쉽
035080,그래디언트,www.newspim.com,2024-04-11 15:55:00,"그래디언트 바이오컨버전스, 美 AACR 2024서 글로벌 파트너십 논의",https://www.newspim.com/news/view/20240411000882,파트너쉽
065650,메디프론,www.nextdaily.co.kr,2024-04-11 10:02:00,"핑거랩스, 맨틀네트워크와 파트너십 체결…드라마 '비긴즈유스' 등 차세대 IP...",http://www.nextdaily.co.kr/news/articleView.html?idxno=227513,파트너쉽
080160,모두투어,www.yna.co.kr,2024-04-11 09:04:00,"모두투어, 에어프랑스-KLM과 지속가능 항공유 파트너십 연장",https://n.news.naver.com/mnews/article/001/0014624789?sid=101,파트너쉽
086820,바이오솔루션,www.newspim.com,2024-04-11 15:55:00,"그래디언트 바이오컨버전스, 美 AACR 2024서 글로벌 파트너십 논의",https://www.newspim.com/news/view/20240411000882,파트너쉽
066970,엘앤에프,www.businesspost.co.kr,2024-04-11 16:48:00,"엘앤에프 EU에 9조2천억 대규모 양극재 공급계약, “유럽 ESG규제 충족”",https://www.businesspost.co.kr/BP?command=article_view&num=348812,파트너쉽
035720,카카오,www.ajunews.com,2024-04-11 16:12:00,"하얏트, 구경선 작가와 손잡고 카카오톡 이모티콘 출시",https://www.ajunews.com/view/20240411160544459,파트너쉽
163730,핑거,www.etnews.com,2024-04-11 10:02:00,"핑거랩스, 맨틀과 파트너십 체결…차세대 IP 콘텐츠 사업 협력",https://n.news.naver.com/mnews/article/030/0003196958?sid=101,파트너쉽
