종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
020560,아시아나항공,www.bloter.net,2024-03-22 13:45:00,"산업은행, 또 '대한항공 조력자' 자처하나ㅣ아시아나 화물 M&A [넘버스]",https://n.news.naver.com/mnews/article/293/0000052819?sid=101,인수합병
052860,아이앤씨,news.heraldcorp.com,2024-03-22 11:25:00,‘K2·네파’ 제조사 M&A매물로 나왔다,https://n.news.naver.com/mnews/article/016/0002284326?sid=101,인수합병
354200,엔젠바이오,www.yna.co.kr,2024-03-22 10:14:00,"엔젠바이오 ""FDA 인증 임상검사시설 인수…혁신 설루션 제공""",https://n.news.naver.com/mnews/article/001/0014581719?sid=102,인수합병
316140,우리금융지주,www.mk.co.kr,2024-03-22 14:20:00,"[Business Inside] 우리금융그룹, 인수할 매물이 없네!",https://n.news.naver.com/mnews/article/009/0005276641?sid=004,인수합병
032820,우리기술,www.thebell.co.kr,2024-03-22 10:48:00,"[더벨][Company Watch]우리기술, 인수 5년 방산 자회사 '우리HQ' 황금알 낳나",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403211532074760107014,인수합병
078020,이베스트투자증권,www.hansbiz.co.kr,2024-03-22 08:28:00,"이베스트투자증권 ""티웨이항공, 대한항공·아시아나항공 합병 수혜 기대""",http://www.hansbiz.co.kr/news/articleView.html?idxno=685644,인수합병
003120,일성신약,www.hitnews.co.kr,2024-03-22 10:32:00,일성신약㈜→일성아이에스㈜로 사명 변경,http://www.hitnews.co.kr/news/articleView.html?idxno=52978,인수합병
082270,젬백스,www.edaily.co.kr,2024-03-22 17:55:00,"젬백스, 176억 규모 신주인수권부사채권 발행결정",https://n.news.naver.com/mnews/article/018/0005698436?sid=101,인수합병
035720,카카오,biz.chosun.com,2024-03-22 10:14:00,"‘드라마제작사 고가 인수 의혹’ 카카오엔터 김성수, 두 번째 구속영장 기각",https://n.news.naver.com/mnews/article/366/0000979917?sid=102,인수합병
256940,케이피에스,www.thelec.kr,2024-03-22 18:22:00,"'세기리텍 인수' 케이피에스, 5년 만에 흑자전환",http://www.thelec.kr/news/articleView.html?idxno=26735,인수합병
317690,퀀타매트릭스,www.getnews.co.kr,2024-03-22 16:12:00,"[바이오소식]엔젠바이오, 미국 CLIA랩 인수 外 큐라클·퀀타매트릭",https://www.getnews.co.kr/news/articleView.html?idxno=666401,인수합병
365270,큐라클,www.getnews.co.kr,2024-03-22 16:12:00,"[바이오소식]엔젠바이오, 미국 CLIA랩 인수 外 큐라클·퀀타매트릭",https://www.getnews.co.kr/news/articleView.html?idxno=666401,인수합병
091810,티웨이항공,www.hansbiz.co.kr,2024-03-22 08:28:00,"이베스트투자증권 ""티웨이항공, 대한항공·아시아나항공 합병 수혜 기대""",http://www.hansbiz.co.kr/news/articleView.html?idxno=685644,인수합병
039980,폴라리스AI,news.mtn.co.kr,2024-03-22 17:22:00,[수익 내비게이터] 야놀자의 인수 이슈 지속 '모두투어' VS 업스테이지와 온디...,https://news.mtn.co.kr/news-detail/2024032217144781314,인수합병
041020,폴라리스오피스,news.mtn.co.kr,2024-03-22 17:22:00,[수익 내비게이터] 야놀자의 인수 이슈 지속 '모두투어' VS 업스테이지와 온디...,https://news.mtn.co.kr/news-detail/2024032217144781314,인수합병
093050,LF,www.news1.kr,2024-03-22 08:31:00,"LF 마에스트로, 편집샵 '랜덤워크'와 협업 컬렉션 출시",https://n.news.naver.com/mnews/article/421/0007429025?sid=101,파트너쉽
001680,대상,www.news1.kr,2024-03-22 08:27:00,오토리스·렌터카 승계 대상 찾아준다…신한마이카 승계 대행 서비스 출시,https://n.news.naver.com/mnews/article/421/0007429014?sid=101,파트너쉽
007680,대원,www.nspna.com,2024-03-22 11:06:00,"대원미디어 GS리테일 맞손, 네모바지 스폰지밥 신상품 대거 출시",https://www.nspna.com/news/?mode=view&newsid=689384,파트너쉽
223250,드림씨아이에스,www.kpanews.co.kr,2024-03-22 15:18:00,"임상시험지원재단-드림씨아이에스, 국민 신약 접근성 제고 협력",https://www.kpanews.co.kr/article/show.asp?idx=249474&category=C,파트너쉽
005360,모나미,www.enewstoday.co.kr,2024-03-22 19:29:00,모나미X오닐 협업 컬렉션 출시···'모나미 패션 랩' 프로젝트,http://www.enewstoday.co.kr/news/articleView.html?idxno=2105565,파트너쉽
222080,씨아이에스,www.kpanews.co.kr,2024-03-22 15:18:00,"임상시험지원재단-드림씨아이에스, 국민 신약 접근성 제고 협력",https://www.kpanews.co.kr/article/show.asp?idx=249474&category=C,파트너쉽
260660,알리코제약,www.edaily.co.kr,2024-03-22 14:59:00,"알리코제약, 동국대와 MOU 체결...염증성질환 신약 공동개발",https://n.news.naver.com/mnews/article/018/0005698245?sid=101,파트너쉽
