종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
003120,일성신약,www.dailymedi.com,2024-03-19 05:54:00,"일성신약, '관광숙박업' 추진 속도···이종사업 주목",https://www.dailymedi.com/news/news_view.php?wr_id=909691,신약개발
185750,종근당,www.mk.co.kr,2024-03-19 16:23:00,"연구개발·파이프라인 강화 … 종근당, 신약 개발 영토 넓힌다",https://n.news.naver.com/mnews/article/009/0005274669?sid=103,신약개발
204840,지엘팜텍,www.hitnews.co.kr,2024-03-19 14:32:00,"지엘팜텍, 신임 대표에 한미약품 개량신약 주역 김용일∙진성필 선임",http://www.hitnews.co.kr/news/articleView.html?idxno=53234,신약개발
256940,케이피에스,www.newsprime.co.kr,2024-03-19 10:06:00,"케이피에스 子, TM4SF4 타겟 항체항암신약 전임상서 폐암 항암효과 확인",http://www.newsprime.co.kr/news/article.html?no=632355,신약개발
365270,큐라클,news.mtn.co.kr,2024-03-19 09:02:00,"[단독] 권영근 큐라클 종합기술원장 ""빠르게 변하는 신약개발 트랜드, 두발 앞...",https://news.mtn.co.kr/news-detail/2024031907001346404,신약개발
073640,테라사이언스,biz.chosun.com,2024-03-19 18:01:00,"[바이오게시판] 동국생명과학, 인벤테라와 조영제 신약 독점 판매권 계약 등",https://n.news.naver.com/mnews/article/366/0000979111?sid=101,신약개발
318010,팜스빌,www.pinpointnews.co.kr,2024-03-19 00:12:00,에스티팜 주가 휘파람...혈액암치료제 FDA 승인 받나 촉각,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252744,신약개발
009420,한올바이오파마,www.yeongnam.com,2024-03-19 15:20:00,"에이프로젠·에이프로젠바이오로직스 급등, 유방암 치료제 3상 승인",https://www.yeongnam.com/web/view.php?key=20240319001514563,신약개발
353190,휴럼,www.pinpointnews.co.kr,2024-03-19 00:12:00,에스티팜 주가 휘파람...혈액암치료제 FDA 승인 받나 촉각,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252744,신약개발
001040,CJ,www.yna.co.kr,2024-03-19 09:27:00,CU-CJ제일제당 '프리미엄 냉장빵' 출시,https://n.news.naver.com/mnews/article/001/0014572292?sid=101,신제품출시
097950,CJ제일제당,www.yna.co.kr,2024-03-19 09:27:00,CU-CJ제일제당 '프리미엄 냉장빵' 출시,https://n.news.naver.com/mnews/article/001/0014572292?sid=101,신제품출시
001060,JW중외제약,www.mk.co.kr,2024-03-19 16:29:00,"JW신약, 모발케어 화장품 출시",https://n.news.naver.com/mnews/article/009/0005274712?sid=103,신제품출시
122450,KX,www.dt.co.kr,2024-03-19 11:05:00,"KX넥스지, eGISEC 2024서 홈 네트워크 보안 및 차세대 VPN 신제품 공개",https://n.news.naver.com/mnews/article/029/0002861914?sid=105,신제품출시
003550,LG,zdnet.co.kr,2024-03-19 09:14:00,"LGU+, 야구 중계 빠진 스포키에 야구 게임 출시",https://n.news.naver.com/mnews/article/092/0002324944?sid=105,신제품출시
032640,LG유플러스,vop.co.kr,2024-03-19 13:16:00,"LG유플러스 스포키, ‘내맘대로 프로야구’ 등 신규 서비스 출시",https://vop.co.kr/A00001649704.html,신제품출시
066570,LG전자,biz.chosun.com,2024-03-19 09:01:00,"LG전자, 김치냉장고 출시 40주년 기념 특별가 판매",https://n.news.naver.com/mnews/article/366/0000978915?sid=004,신제품출시
086960,MDS테크,www.thebigdata.co.kr,2024-03-19 06:02:00,"MDS테크, 주가 급등…'엔비디아 GTC'서 AI 신제품 ‘B100’ 발표",http://www.thebigdata.co.kr/view.php?ud=202403190601298323cd1e7f0bdf_23,신제품출시
035420,NAVER,kpenews.com,2024-03-19 09:40:00,"BC카드, ‘트립패스 카드’ 출시..343만 가맹점 및 대중교통 이용 가능, 1% 페...",http://kpenews.com/View.aspx?No=3164996,신제품출시
005610,SPC삼립,www.smedaily.co.kr,2024-03-19 13:42:00,SPC의 'AI 혁신'…아이스크림 신제품 나왔다,http://www.smedaily.co.kr/news/articleView.html?idxno=284828,신제품출시
024110,기업은행,economist.co.kr,2024-03-19 13:32:00,"기업은행, ‘IBK청년도약플러스적금’ 출시…최고 연 5.0% 금리",https://n.news.naver.com/mnews/article/243/0000057512?sid=101,신제품출시
003920,남양유업,www.ajunews.com,2024-03-19 16:00:00,"남양유업, '완전 단백질 25g' 테이크핏 프로 출시",https://www.ajunews.com/view/20240319154846503,신제품출시
095660,네오위즈,biz.chosun.com,2024-03-19 08:16:00,"NH證 “네오위즈, 2분기부터 신작 출시되나 실적 추정치↓… 목표가 하향”",https://n.news.naver.com/mnews/article/366/0000978896?sid=101,신제품출시
251270,넷마블,www.yna.co.kr,2024-03-19 11:20:00,"넷마블 '나혼렙' 5월 출시 확정…""원작 넘나드는 스토리텔링""",https://n.news.naver.com/mnews/article/001/0014572774?sid=105,신제품출시
090350,노루페인트,www.news1.kr,2024-03-19 08:42:00,"노루페인트, 수용성 車보수용 도료 '워터칼라 플러스' 출시",https://n.news.naver.com/mnews/article/421/0007419892?sid=101,신제품출시
026960,동서,www.kukinews.com,2024-03-19 17:42:00,"동서식품, 프리미엄 캡슐커피 ‘카누 바리스타’ 출시",http://www.kukinews.com/newsView/kuk202403190279,신제품출시
066670,디스플레이텍,www.pinpointnews.co.kr,2024-03-19 09:46:00,휴맥스 주가 휘파람... 유럽에 가정용 전기차 충전기 출시 해외 시장 대박 '정...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252899,신제품출시
263720,디앤씨미디어,www.g-enews.com,2024-03-19 13:42:00,"IP도, 게임사도 '레벨 업'…넷마블 기대작 '나혼렙' 5월 출시",http://www.g-enews.com/ko-kr/news/article/news_all/20240319112720552c5fa75ef86_1/article.html,신제품출시
317120,라닉스,www.newsis.com,2024-03-19 10:15:00,"라닉스, 하이패스용 통합 칩 출시…RF 트랜시버 규격 지원",https://n.news.naver.com/mnews/article/003/0012435177?sid=101,신제품출시
294140,레몬,www.inthenews.co.kr,2024-03-19 14:36:00,"일화, ‘부르르 제로콜라’ 레몬·화이바 플러스 2종 출시",https://www.inthenews.co.kr/news/article.html?no=61005,신제품출시
228670,레이,www.mk.co.kr,2024-03-19 14:05:00,"포스콤, KIMES 2024에서 인공지능 기반 ‘포터블 엑스레이’ 신제품 발표",https://n.news.naver.com/mnews/article/009/0005274550?sid=101,신제품출시
012690,모나리자,www.newspim.com,2024-03-19 09:40:00,"모나리자, 천연펄프 화장지 신제품 '퓨어 순수' 선봬",https://www.newspim.com/news/view/20240319000152,신제품출시
417970,모델솔루션,kidd.co.kr,2024-03-19 18:22:00,"ST마이크로일렉트로닉스, SMT32 신제품 및 AI 솔루션 공개",https://kidd.co.kr/news/236078,신제품출시
080160,모두투어,www.mk.co.kr,2024-03-19 14:25:00,"“오직 스위스만을 위해” 모두투어, 인천~취리히 취항 기획전 출시",https://n.news.naver.com/mnews/article/009/0005274567?sid=103,신제품출시
009150,삼성전기,www.hankookilbo.com,2024-03-19 15:31:00,"삼성전기, 전기차에 쓰이는 고압 MLCC 5종 출시",https://n.news.naver.com/mnews/article/469/0000791254?sid=101,신제품출시
005930,삼성전자,www.yna.co.kr,2024-03-19 08:58:00,"삼성전자, 재활용 소재 활용한 배터리 팩 2종 출시",https://n.news.naver.com/mnews/article/001/0014572202?sid=101,신제품출시
145990,삼양사,www.smedaily.co.kr,2024-03-19 09:48:00,삼양사 어바웃미 '비 클린 선 에센스' 출시,http://www.smedaily.co.kr/news/articleView.html?idxno=284822,신제품출시
007540,샘표,biz.chosun.com,2024-03-19 06:01:00,"이마트, 한정판 '비비 밤양갱' 판매... 샘표간장 캬라멜도 출시",https://n.news.naver.com/mnews/article/366/0000978867?sid=101,신제품출시
068270,셀트리온,www.kmib.co.kr,2024-03-19 20:52:00,"셀트리온, 세계 첫 SC제 ‘짐펜트라’ 美 출시",https://n.news.naver.com/mnews/article/005/0001682171?sid=101,신제품출시
276040,스코넥,www.digitaltoday.co.kr,2024-03-19 09:28:00,"스코넥, '스트라이크 러시' 신규 트레일러 공개...4월 출시",https://www.digitaltoday.co.kr/news/articleView.html?idxno=510004,신제품출시
159910,스킨앤스킨,www.thefairnews.co.kr,2024-03-19 17:34:00,"아모레퍼시픽 라네즈·마몽드, 봄철 맞아 피부 건강 채울 신제품 잇달아 출시",https://www.thefairnews.co.kr/news/articleView.html?idxno=24155,신제품출시
002700,신일전자,www.ezyeconomy.com,2024-03-19 13:46:00,"봄 맞는 유통업계, 관련 상품 출시로 '분주'",http://www.ezyeconomy.com/news/articleView.html?idxno=131207,신제품출시
058220,아리온,www.sisamagazine.co.kr,2024-03-19 10:02:00,"'드론쇼 참가' ㈜무지개연구소, 관제 플랫폼 및 중형 드론 기체 신제품 선보여",https://www.sisamagazine.co.kr/news/articleView.html?idxno=503042,신제품출시
246720,아스타,decenter.kr,2024-03-19 14:36:00,"오지스, 레이어2 메인넷 '실리콘' 출시···폴리곤과 맞손",https://decenter.kr/NewsView/2D6P3K6C5T,신제품출시
085810,알티캐스트,www.pinpointnews.co.kr,2024-03-19 09:46:00,휴맥스 주가 휘파람... 유럽에 가정용 전기차 충전기 출시 해외 시장 대박 '정...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252899,신제품출시
310200,애니플러스,www.kgnews.co.kr,2024-03-19 14:58:00,"'절대권력급' 액션 RPG '나혼렙' 출시 목전...넷마블, 상반기 흑자전환 시동",https://www.kgnews.co.kr/news/article.html?no=786163,신제품출시
007310,오뚜기,www.news1.kr,2024-03-19 09:25:00,"오뚜기, 진비빔면 모델 이제훈 발탁…용기면도 출시",https://n.news.naver.com/mnews/article/421/0007420025?sid=101,신제품출시
007530,와이엠,www.pinpointnews.co.kr,2024-03-19 09:46:00,휴맥스 주가 휘파람... 유럽에 가정용 전기차 충전기 출시 해외 시장 대박 '정...,https://www.pinpointnews.co.kr/news/articleView.html?idxno=252899,신제품출시
037400,우리엔터프라이즈,www.aitimes.kr,2024-03-19 20:48:00,"엔비디아, AI 엔터프라이즈 5.0 출시...기업 생성 AI 개발 지원, 모든 비즈니...",https://www.aitimes.kr/news/articleView.html?idxno=30662,신제품출시
016880,웅진,www.econonews.co.kr,2024-03-19 12:20:00,"웅진씽크빅, 신규교육만화 '신비아파트 공부 귀신' 출시",http://www.econonews.co.kr/news/articleView.html?idxno=331117,신제품출시
112040,위메이드,www.edaily.co.kr,2024-03-19 15:30:00,위메이드 '판타스틱베이스볼' 출시 초읽기…사옥 래핑도 화제,https://n.news.naver.com/mnews/article/018/0005695659?sid=105,신제품출시
123420,위메이드플레이,www.mk.co.kr,2024-03-19 15:49:00,"위메이드, 신작 ‘판타스틱 베이스볼’ 출시 앞서 사옥 단장",https://n.news.naver.com/mnews/article/009/0005274640?sid=105,신제품출시
164060,이루다,www.edaily.co.kr,2024-03-19 17:32:00,"이루다, ‘KIMES 2024’ 참가…신제품 포트라 ‘눈길’",https://n.news.naver.com/mnews/article/018/0005695827?sid=101,신제품출시
139480,이마트,biz.chosun.com,2024-03-19 06:01:00,"이마트, 한정판 '비비 밤양갱' 판매... 샘표간장 캬라멜도 출시",https://n.news.naver.com/mnews/article/366/0000978867?sid=101,신제품출시
007570,일양약품,www.dailypharm.com,2024-03-19 10:32:00,"일양약품, 질염치료제 카네클로질정 출시",https://www.dailypharm.com/Users/News/NewsView.html?ID=309867&REFERER=NP,신제품출시
079370,제우스,www.hankookilbo.com,2024-03-19 15:01:00,"하나투어, 2024 파리올림픽 연계 패키지 출시",https://n.news.naver.com/mnews/article/469/0000791243?sid=103,신제품출시
035720,카카오,zdnet.co.kr,2024-03-19 11:11:00,"카카오, 미니 이모티콘 출시…3종 무료 증정",https://n.news.naver.com/mnews/article/092/0002324984?sid=105,신제품출시
377300,카카오페이,www.yna.co.kr,2024-03-19 10:09:00,[게시판] 카카오페이손보 운전자보험 출시 1주만에 1만명 가입,https://n.news.naver.com/mnews/article/001/0014572425?sid=101,신제품출시
042000,카페24,www.newscj.com,2024-03-19 09:10:00,"[오늘의 커피] 이디야커피 '샐러드빵' 2종 출시 外 투썸플레이스, 던킨, 더벤...",https://www.newscj.com/news/articleView.html?idxno=3119743,신제품출시
080530,코디,www.sedaily.com,2024-03-19 09:25:00,"쌍용C&B, 위생케어 브랜드 ‘코디앳홈’ 주방세제 출시…지속 성장 시동",https://n.news.naver.com/mnews/article/011/0004315061?sid=101,신제품출시
017810,풀무원,www.ajunews.com,2024-03-19 17:14:00,"풀무원, 저칼로리 '두화 with 꿀배소스' 출시",https://www.ajunews.com/view/20240319165449619,신제품출시
163730,핑거,www.ibabynews.com,2024-03-19 14:02:00,"소근육 발달 전문 브랜드 핑거피싱, 신제품 '핑거피싱 토이버클 디럭스' 출시",https://www.ibabynews.com/news/articleView.html?idxno=115938,신제품출시
039130,하나투어,www.fnnews.com,2024-03-19 10:29:00,"""자유여행 더 편리하게""..하나투어, 고객 선택형 '내맘대로' 상품 출시",https://n.news.naver.com/mnews/article/014/0005158216?sid=103,신제품출시
101530,해태제과식품,www.newscj.com,2024-03-19 09:12:00,"[#먹거리 신상이오] 오뚜기, 진비빔면 용기면 출시 外 빕스, 풀무원, 해태제과...",https://www.newscj.com/news/articleView.html?idxno=3119745,신제품출시
057050,현대홈쇼핑,www.yna.co.kr,2024-03-19 10:29:00,"현대홈쇼핑, 봄·여름 패션 신상품 출시…'미니멀룩'이 대세",https://n.news.naver.com/mnews/article/001/0014572519?sid=101,신제품출시
214270,FSN,mdtoday.co.kr,2024-03-19 08:16:00,"FSN, 메디프론 인수···헬스케어 플랫폼 등 뉴테크 신사업 확장",https://mdtoday.co.kr/news/view/1065602803599275,인수합병
456040,OCI,www.news1.kr,2024-03-19 20:05:00,'OCI 합병 표 대결' 한미사이언스 주총…국내외 자문사도 의견 '팽팽',https://n.news.naver.com/mnews/article/421/0007422273?sid=103,인수합병
010060,OCI홀딩스,www.news1.kr,2024-03-19 20:05:00,'OCI 합병 표 대결' 한미사이언스 주총…국내외 자문사도 의견 '팽팽',https://n.news.naver.com/mnews/article/421/0007422273?sid=103,인수합병
402340,SK스퀘어,www.thebell.co.kr,2024-03-19 07:22:00,[더벨]디앤디인베스트먼트 '수송스퀘어' 인수 추진,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403181400211800108270,인수합병
017040,광명전기,www.bloter.net,2024-03-19 17:52:00,"조광식 광명전기 회장, 피앤씨테크 인수",https://n.news.naver.com/mnews/article/293/0000052713?sid=101,인수합병
049770,동원F&B,www.theguru.co.kr,2024-03-19 08:24:00,"'동원F&B 美 관계사' 실버베이, 트라이던트 공장 인수…가공업 확장",https://www.theguru.co.kr/news/article.html?no=68196,인수합병
277810,레인보우로보틱스,www.topdaily.kr,2024-03-19 08:30:00,"'로봇강화' 삼성전자, 레인보우로보틱스 인수 시계 빨라질까",https://www.topdaily.kr/articles/96804,인수합병
020150,롯데에너지머티리얼즈,www.m-i.kr,2024-03-19 10:38:00,[기획]현대차 SDV·LG 바이오·롯데 배터리…M&A로 체질 개선,http://www.m-i.kr/news/articleView.html?idxno=1102639,인수합병
019570,리더스 기술투자,news.mt.co.kr,2024-03-19 14:00:00,'바이아웃' 투자 시동거는 VC…벤처·스타트업 M&A 활성화될까,https://n.news.naver.com/mnews/article/008/0005013814?sid=101,인수합병
065650,메디프론,mdtoday.co.kr,2024-03-19 08:16:00,"FSN, 메디프론 인수···헬스케어 플랫폼 등 뉴테크 신사업 확장",https://mdtoday.co.kr/news/view/1065602803599275,인수합병
080160,모두투어,news.mt.co.kr,2024-03-19 09:47:00,야놀자의 모두투어 인수설 끊이지 않는 이유는,https://n.news.naver.com/mnews/article/008/0005013639?sid=103,인수합병
006400,삼성SDI,news.mt.co.kr,2024-03-19 15:49:00,"[단독]삼성전자, 獨콘티넨탈 전장사업 부분인수 검토",https://n.news.naver.com/mnews/article/008/0005013921?sid=101,인수합병
005930,삼성전자,news.mt.co.kr,2024-03-19 15:49:00,"[단독]삼성전자, 獨콘티넨탈 전장사업 부분인수 검토",https://n.news.naver.com/mnews/article/008/0005013921?sid=101,인수합병
026890,스틱인베스트먼트,news.heraldcorp.com,2024-03-19 11:11:00,크레딧펀드도 아시아나화물 인수 저울질,https://n.news.naver.com/mnews/article/016/0002282408?sid=101,인수합병
215600,신라젠,www.mk.co.kr,2024-03-19 17:50:00,"신라젠, mRNA·재생의료업체 M&A 임박",https://n.news.naver.com/mnews/article/009/0005274847?sid=102,인수합병
020560,아시아나항공,news.heraldcorp.com,2024-03-19 11:11:00,크레딧펀드도 아시아나화물 인수 저울질,https://n.news.naver.com/mnews/article/016/0002282408?sid=101,인수합병
263050,유틸렉스,www.hankyung.com,2024-03-19 10:19:00,"유틸렉스, 주주설명회 열고 자회사 합병 청사진 공유",https://n.news.naver.com/mnews/article/015/0004961597?sid=105,인수합병
276730,제주맥주,www.edaily.co.kr,2024-03-19 11:42:00,제주맥주 경영권 판다…인수주체 자산규모에 불안감 확산,https://n.news.naver.com/mnews/article/018/0005695496?sid=101,인수합병
089590,제주항공,biz.chosun.com,2024-03-19 13:01:00,글로벌 사모펀드가 “아시아나 화물 같이 인수하자” 손내밀지만... 제주항공...,https://n.news.naver.com/mnews/article/366/0000979009?sid=004,인수합병
035720,카카오,www.yna.co.kr,2024-03-19 18:04:00,'드라마제작사 고가 인수' 카카오엔터 김성수 구속영장 재청구,https://n.news.naver.com/mnews/article/001/0014574531?sid=102,인수합병
263700,케어랩스,mdtoday.co.kr,2024-03-19 08:16:00,"FSN, 메디프론 인수···헬스케어 플랫폼 등 뉴테크 신사업 확장",https://mdtoday.co.kr/news/view/1065602803599275,인수합병
256630,포인트엔지니어링,www.dnews.co.kr,2024-03-19 14:22:00,"이가ACM건축, 해주엔지니어링 인수",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202403191224447920015,인수합병
237750,피앤씨테크,www.bloter.net,2024-03-19 17:52:00,"조광식 광명전기 회장, 피앤씨테크 인수",https://n.news.naver.com/mnews/article/293/0000052713?sid=101,인수합병
435620,하나금융25호스팩,view.asiae.co.kr,2024-03-19 06:20:00,쉽지 않은 메가스팩 합병…피아이이 가치 재조정,https://n.news.naver.com/mnews/article/277/0005393773?sid=101,인수합병
008930,한미사이언스,www.news1.kr,2024-03-19 20:05:00,'OCI 합병 표 대결' 한미사이언스 주총…국내외 자문사도 의견 '팽팽',https://n.news.naver.com/mnews/article/421/0007422273?sid=103,인수합병
059270,해성티피씨,www.newsis.com,2024-03-19 15:14:00,"그린월드, 해성티피씨 인수 순항…방산 로봇 신사업 진출",https://n.news.naver.com/mnews/article/003/0012436497?sid=101,인수합병
051910,LG화학,www.news1.kr,2024-03-19 09:17:00,"LG화학, 협력사 탄소규제 대응 역량 지원…환경부와 업무협약",https://n.news.naver.com/mnews/article/421/0007420000?sid=101,파트너쉽
131220,대한과학,zdnet.co.kr,2024-03-19 18:33:00,"동국생명과학, 인벤테라와 조영제 신약 독점 판매권 계약",https://n.news.naver.com/mnews/article/092/0002325067?sid=105,파트너쉽
140670,알에스오토메이션,www.moneys.co.kr,2024-03-19 09:52:00,"[특징주] 알에스오토메이션, '엔비디아-로크웰' 산업용AI 파트너십 체결에 공...",https://n.news.naver.com/mnews/article/417/0000989804?sid=101,파트너쉽
