종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
024850,HLB이노베이션,www.gukjenews.com,2024-04-08 09:38:00,"HLB(에이치엘비) 그룹주 상승, 간암신약 허가 임박...파이프라인 확장 준비",https://www.gukjenews.com/news/articleView.html?idxno=2963582,신약개발
047920,HLB제약,www.edaily.co.kr,2024-04-08 15:18:00,"HLB그룹·CG인바이츠, 간암 신약 상용화위해 맞손 잡은 이유",https://n.news.naver.com/mnews/article/018/0005710077?sid=105,신약개발
115450,HLB테라퓨틱스,www.hitnews.co.kr,2024-04-08 16:58:00,"HLB테라퓨틱스, 美 AACR서 교모세포종 신약 2상 중간 결과 공개",http://www.hitnews.co.kr/news/articleView.html?idxno=53918,신약개발
326030,SK바이오팜,news.mtn.co.kr,2024-04-08 13:32:00,"신약개발연구조합, 2024년도 제1회 제약·바이오 사업개발 전략포럼 개최",https://news.mtn.co.kr/news-detail/2024040809591523167,신약개발
950220,네오이뮨텍,news.mtn.co.kr,2024-04-08 17:46:00,"[점프업바이오] 네오이뮨텍, 수장 교체로 신약 개발 박차...오윤석 대표 ""상용...",https://news.mtn.co.kr/news-detail/2024040816413671675,신약개발
069620,대웅제약,www.kpanews.co.kr,2024-04-08 12:26:00,"오리지널 신약 손에 쥔 대웅제약, 중남미 진출 러시",https://www.kpanews.co.kr/article/show.asp?idx=249874&category=D,신약개발
328130,루닛,www.sedaily.com,2024-04-08 17:32:00,"면역항암제부터 ADC까지…K바이오, 美서 항암 신약 기술력 뽐낸다",https://n.news.naver.com/mnews/article/011/0004325045?sid=103,신약개발
140410,메지온,www.bloter.net,2024-04-08 15:03:00,메지온 '유데나필' 임상 속도…3상 추가 계획 승인,https://n.news.naver.com/mnews/article/293/0000053343?sid=101,신약개발
254490,미래반도체,www.dt.co.kr,2024-04-08 06:20:00,"[오늘의 DT인] ""신약개발에 반도체공정 쓰면 경쟁력 `쑥`… 바이오·반도체 융...",https://n.news.naver.com/mnews/article/029/0002866041?sid=105,신약개발
199730,바이오인프라,www.dt.co.kr,2024-04-08 06:20:00,"[오늘의 DT인] ""신약개발에 반도체공정 쓰면 경쟁력 `쑥`… 바이오·반도체 융...",https://n.news.naver.com/mnews/article/029/0002866041?sid=105,신약개발
308080,바이젠셀,news.mt.co.kr,2024-04-08 16:31:00,"바이젠셀, 신약 임상 탄력…""첨생법 수혜, 세포치료제 도약 발판""",https://n.news.naver.com/mnews/article/008/0005022983?sid=101,신약개발
298380,에이비엘바이오,www.yakup.com,2024-04-08 12:52:00,"에이비엘바이오 ""삼성동 신규 사옥…신약 연구개발 역량 극대화 목적""",http://www.yakup.com/news/index.html?mode=view&cat=12&nid=292812,신약개발
082850,우리바이오,www.dt.co.kr,2024-04-08 06:20:00,"[오늘의 DT인] ""신약개발에 반도체공정 쓰면 경쟁력 `쑥`… 바이오·반도체 융...",https://n.news.naver.com/mnews/article/029/0002866041?sid=105,신약개발
000100,유한양행,www.sedaily.com,2024-04-08 17:32:00,"면역항암제부터 ADC까지…K바이오, 美서 항암 신약 기술력 뽐낸다",https://n.news.naver.com/mnews/article/011/0004325045?sid=103,신약개발
358570,지아이이노베이션,www.edaily.co.kr,2024-04-08 13:54:00,"지아이이노베이션, GI-102 제1/2상 임상시험계획 변경 승인 신청",https://n.news.naver.com/mnews/article/018/0005710006?sid=101,신약개발
388870,파로스아이바이오,www.sedaily.com,2024-04-08 17:32:00,"면역항암제부터 ADC까지…K바이오, 美서 항암 신약 기술력 뽐낸다",https://n.news.naver.com/mnews/article/011/0004325045?sid=103,신약개발
053590,한국테크놀로지,news.mt.co.kr,2024-04-08 15:55:00,"'5월 코스닥 입성' 씨어스테크놀로지…""웨어러블 심전도기 FDA 6월 승인 목표...",https://n.news.naver.com/mnews/article/008/0005022946?sid=101,신약개발
002390,한독,www.bosa.co.kr,2024-04-08 09:46:00,"한독, AACR 2024서 폐암 치료 신약물질 발표",http://www.bosa.co.kr/news/articleView.html?idxno=2220195,신약개발
048410,현대바이오,www.yakup.com,2024-04-08 12:52:00,"에이비엘바이오 ""삼성동 신규 사옥…신약 연구개발 역량 극대화 목적""",http://www.yakup.com/news/index.html?mode=view&cat=12&nid=292812,신약개발
027410,BGF,www.busan.com,2024-04-08 11:05:00,"CU, 자체브랜드 가성비 양주 브랜드 ‘프레임’ 출시",https://n.news.naver.com/mnews/article/082/0001264178?sid=101,신제품출시
012030,DB,www.ftoday.co.kr,2024-04-08 16:18:00,"DB손보, 非탑승 사고 보상 운전자보험 개정해 출시",http://www.ftoday.co.kr/news/articleView.html?idxno=319285,신제품출시
005830,DB손해보험,www.insnews.co.kr,2024-04-08 15:00:00,‘대물한도 최대 10억원’ 대리운전자보험 이달 출시,http://www.insnews.co.kr/design_php/news_view.php?num=78453&firstsec=1&secondsec=11,신제품출시
017940,E1,www.etnews.com,2024-04-08 15:39:00,"E1, 세차 플랫폼 앱 '티티워시' 출시",https://n.news.naver.com/mnews/article/030/0003196220?sid=004,신제품출시
014790,HL D&I,www.sisacast.kr,2024-04-08 17:50:00,"HL D&I 한라, '비발디' 후속 신규 브랜드 '에피트' 출시",http://www.sisacast.kr/news/articleView.html?idxno=53545,신제품출시
047920,HLB제약,www.yakup.com,2024-04-08 08:56:00,"HLB제약, 카카오톡 전용 '콴첼 MSM 기획세트' 출시",http://www.yakup.com/news/index.html?mode=view&cat=12&nid=292767,신제품출시
044180,KD,www.itbiznews.com,2024-04-08 15:22:00,"닥터레이(Dr.Ray), 반려동물 위한 오메가-3 영양제 출시 노력",https://www.itbiznews.com/news/articleView.html?idxno=130627,신제품출시
093050,LF,news.tf.co.kr,2024-04-08 10:23:00,"LF, 헤지스·리복 영국 감성 담은 '로잉 캡슐 컬렉션' 출시",https://n.news.naver.com/mnews/article/629/0000279322?sid=101,신제품출시
003550,LG,www.yna.co.kr,2024-04-08 10:00:00,"LGU+, 자체 기술 기반 AI 에이전트 4종 출시",https://n.news.naver.com/mnews/article/001/0014617233?sid=105,신제품출시
032640,LG유플러스,economist.co.kr,2024-04-08 13:42:00,"LG유플러스, ‘익시’ 기반 챗 에이전트 4종 서비스 출시",https://n.news.naver.com/mnews/article/243/0000058298?sid=105,신제품출시
066570,LG전자,www.donga.com,2024-04-08 09:01:00,"LG전자, ‘가전제품 구독 서비스’ 출시… 가전을 이용하는 새로운 방법",https://n.news.naver.com/mnews/article/020/0003557813?sid=101,신제품출시
035420,NAVER,kpenews.com,2024-04-08 16:30:00,"삼성생명, 인터넷 전용 연금보험 출시..“낮은 관리비용으로 노후 준비”",http://kpenews.com/View.aspx?No=3189232,신제품출시
160550,NEW,www.newsis.com,2024-04-08 14:49:00,"삼성생명, '삼성 인터넷NEW일시납연금보험' 출시",https://n.news.naver.com/mnews/article/003/0012479342?sid=101,신제품출시
011810,STX,www.edaily.co.kr,2024-04-08 08:41:00,STX “트롤리고 출시 4개월 만에 누적거래액 480억 돌파”,https://n.news.naver.com/mnews/article/018/0005709615?sid=101,신제품출시
009290,광동제약,www.cstimes.com,2024-04-08 10:44:00,"광동제약, '비타500 허니로열 곰돌이 푸 에디션' 출시",https://www.cstimes.com/news/articleView.html?idxno=586963,신제품출시
037710,광주신세계,www.jndn.com,2024-04-08 11:28:00,광주신세계안과 백내장 인공렌즈 '테크니스 퓨어 씨' 출시,http://www.jndn.com/article.php?aid=1712543033383482014,신제품출시
004540,깨끗한나라,www.news1.kr,2024-04-08 08:57:00,나라셀라 아트 레이블 담은 위스키·보드카 출시,https://n.news.naver.com/mnews/article/421/0007465819?sid=101,신제품출시
407400,꿈비,view.asiae.co.kr,2024-04-08 10:15:00,"베베숲 시즌 한정 신제품, 8일 네이버 ‘더 보장데이 라이브’서 론칭",https://n.news.naver.com/mnews/article/277/0005402927?sid=101,신제품출시
405920,나라셀라,www.news1.kr,2024-04-08 08:57:00,나라셀라 아트 레이블 담은 위스키·보드카 출시,https://n.news.naver.com/mnews/article/421/0007465819?sid=101,신제품출시
251270,넷마블,www.inews24.com,2024-04-08 11:26:00,"""출시 전 마지막"" 넷마블, '아스달 연대기' 3차 캐릭터명 선점 실시",https://n.news.naver.com/mnews/article/031/0000826752?sid=105,신제품출시
004370,농심,news.mtn.co.kr,2024-04-08 17:50:00,"농심, 올해 주력제품 가격동결 방침…""라면 할인행사 지속""",https://news.mtn.co.kr/news-detail/2024040817440183810,신제품출시
069620,대웅제약,www.newsis.com,2024-04-08 10:45:00,"""기억·집중력 저하에 도움""…제약사들, 신제품 잇단 출시",https://n.news.naver.com/mnews/article/003/0012478451?sid=102,신제품출시
003490,대한항공,www.pinpointnews.co.kr,2024-04-08 16:12:00,"""올해는 중국"" 항공·여행 업계, 中 노선 확대·상품 출시까지",https://www.pinpointnews.co.kr/news/articleView.html?idxno=257689,신제품출시
049770,동원F&B,www.news1.kr,2024-04-08 08:14:00,"동원F&B, '동원참치액' 3종 출시…""참치액 시장 본격 공략""",https://n.news.naver.com/mnews/article/421/0007465713?sid=101,신제품출시
214260,라파스,www.pinpointnews.co.kr,2024-04-08 13:26:00,HLB제약 주가 두둥실...최근 출시한 콴첼 MSM 기획세트 인기몰이,https://www.pinpointnews.co.kr/news/articleView.html?idxno=257698,신제품출시
115390,락앤락,www.mk.co.kr,2024-04-08 16:12:00,화사한 봄 키친테리어 완성하는 락앤락 식품보관용기 2종 출시,https://n.news.naver.com/mnews/article/009/0005285123?sid=101,신제품출시
228670,레이,www.itbiznews.com,2024-04-08 15:22:00,"닥터레이(Dr.Ray), 반려동물 위한 오메가-3 영양제 출시 노력",https://www.itbiznews.com/news/articleView.html?idxno=130627,신제품출시
280360,롯데웰푸드,www.yna.co.kr,2024-04-08 13:59:00,"롯데웰푸드, '제로칼로리' 스크류바·죠스바 출시",https://n.news.naver.com/mnews/article/001/0014617967?sid=103,신제품출시
005300,롯데칠성,www.newsis.com,2024-04-08 10:29:00,"""열량·당 줄였다"" 롯데칠성음료, 오트몬드 3종 출시",https://n.news.naver.com/mnews/article/003/0012478336?sid=101,신제품출시
417970,모델솔루션,www.dailian.co.kr,2024-04-08 10:12:00,"LGU+, AI 비서 4종 출시...자체 모델 기반",https://n.news.naver.com/mnews/article/119/0002818227?sid=105,신제품출시
080160,모두투어,www.job-post.co.kr,2024-04-08 17:02:00,"모두투어, 메이저리그 직관 상품 출시",https://www.job-post.co.kr/news/articleView.html?idxno=100918,신제품출시
086820,바이오솔루션,news.mt.co.kr,2024-04-08 09:21:00,"미소정보기술, 지식 자산화 솔루션 '스마트TA M-LLM' 출시",https://n.news.naver.com/mnews/article/008/0005022680?sid=105,신제품출시
099430,바이오플러스,www.businessplus.kr,2024-04-08 11:14:00,"시지바이오, 자면서 관리하는 LED '이지엘 마스크' 출시",https://www.businessplus.kr/news/articleView.html?idxno=58178,신제품출시
406820,뷰티스킨,www.newsis.com,2024-04-08 09:22:00,"""헬스·뷰티 경쟁력 강화"" 롯데마트·슈퍼, 독일 '발레아' 국내 단독 출시",https://n.news.naver.com/mnews/article/003/0012478042?sid=101,신제품출시
018290,브이티,www.edaily.co.kr,2024-04-08 15:27:00,브이티코스메틱 신제품 ‘PDRN 리들샷’ 출시 방송서 매진,https://n.news.naver.com/mnews/article/018/0005710087?sid=101,신제품출시
002070,비비안,www.segyebiz.com,2024-04-08 17:40:00,"365mc-비비안, 체형 보정속옷 출시 “입는 지방흡입 느껴보세요”",http://www.segyebiz.com/newsView/20240408519060?OutUrl=naver,신제품출시
032830,삼성생명,www.newsis.com,2024-04-08 14:49:00,"삼성생명, '삼성 인터넷NEW일시납연금보험' 출시",https://n.news.naver.com/mnews/article/003/0012479342?sid=101,신제품출시
068760,셀트리온제약,www.pinpointnews.co.kr,2024-04-08 13:26:00,HLB제약 주가 두둥실...최근 출시한 콴첼 MSM 기획세트 인기몰이,https://www.pinpointnews.co.kr/news/articleView.html?idxno=257698,신제품출시
159910,스킨앤스킨,www.news1.kr,2024-04-08 06:00:00,"롯데마트·슈퍼, 독일 '발레아' 신상 출시…""직소싱으로 경쟁력↑""",https://n.news.naver.com/mnews/article/421/0007465599?sid=101,신제품출시
131370,알서포트,www.edaily.co.kr,2024-04-08 09:37:00,"알서포트, 설치형 프리미엄 방음부스 ‘콜라박스’ 신제품 출시",https://n.news.naver.com/mnews/article/018/0005709722?sid=101,신제품출시
018250,애경산업,www.news1.kr,2024-04-08 08:14:00,"애경산업 루나, 톤 레이어 쉐딩 출시",https://n.news.naver.com/mnews/article/421/0007465712?sid=101,신제품출시
196300,애니젠,www.pinpointnews.co.kr,2024-04-08 13:26:00,HLB제약 주가 두둥실...최근 출시한 콴첼 MSM 기획세트 인기몰이,https://www.pinpointnews.co.kr/news/articleView.html?idxno=257698,신제품출시
215360,우리산업,www.edaily.co.kr,2024-04-08 13:53:00,"산은, 14억달러 선박금융 지원 펀드 출시",https://n.news.naver.com/mnews/article/018/0005710005?sid=101,신제품출시
016880,웅진,www.econonews.co.kr,2024-04-08 11:46:00,"세븐일레븐, 웅진식품과 '하늘보리맥주' 출시",http://www.econonews.co.kr/news/articleView.html?idxno=333892,신제품출시
139480,이마트,www.edaily.co.kr,2024-04-08 07:53:00,"떡볶이맛에 간장양념까지…이마트24, 차별화 김밥 출시",https://n.news.naver.com/mnews/article/018/0005709566?sid=101,신제품출시
323410,카카오뱅크,www.insnews.co.kr,2024-04-08 00:30:00,"카카오뱅크, ‘개인사업자 이자지원 보증서대출’ 출시",http://www.insnews.co.kr/design_php/news_view.php?num=78426&firstsec=1&secondsec=17,신제품출시
377300,카카오페이,www.ajunews.com,2024-04-08 09:46:00,"카카오페이손보 ""해외여행보험, 출시 10개월만 100만 가입자 돌파""",https://www.ajunews.com/view/20240408093827732,신제품출시
042000,카페24,www.newscj.com,2024-04-08 08:52:00,"[편의점에서는] 세븐일레븐 '하늘보리맥주' 출시 外 CU, 이마트24, GS25",https://www.newscj.com/news/articleView.html?idxno=3127245,신제품출시
263700,케어랩스,www.yakup.com,2024-04-08 17:58:00,"퍼플랩스 헬스케어, 자연주의 연구소 닥터프리오 신제품 2종 출시",http://www.yakup.com/news/index.html?mode=view&cat=12&nid=292826,신제품출시
002020,코오롱,www.itworld.co.kr,2024-04-08 17:10:00,"코오롱베니트, 엔터프라이즈용 AI 플랫폼 ‘코아이웍스’ 출시",https://www.itworld.co.kr/news/332596,신제품출시
007980,태평양물산,www.apparelnews.co.kr,2024-04-08 13:52:00,"디써티원, 24 썸머 ‘뉴 아이비리그’ 컬렉션 출시",http://www.apparelnews.co.kr/news/news_view/?idx=210683,신제품출시
225590,패션플랫폼,www.bizwnews.com,2024-04-08 17:02:00,"티앱스토어, 국내 최초 이커머스에 특화된 PC 앱마켓 플랫폼 출시",http://www.bizwnews.com/news/articleView.html?idxno=80291,신제품출시
017810,풀무원,www.news1.kr,2024-04-08 08:10:00,"풀무원, '짜장라면 파김치' 출시…페어링 김치 라인업 강화",https://n.news.naver.com/mnews/article/421/0007465708?sid=101,신제품출시
161390,한국타이어앤테크놀로지,news.tf.co.kr,2024-04-08 15:46:00,"한국타이어, 프로-스펙스와 함께 트레일 러닝화 '사패' 출시",https://n.news.naver.com/mnews/article/629/0000279473?sid=101,신제품출시
053590,한국테크놀로지,www.newspim.com,2024-04-08 09:28:00,"한국타이어, 프로스펙스와 콜라보한 트레일 러닝화 '사패' 출시",https://www.newspim.com/news/view/20240408000159,신제품출시
009420,한올바이오파마,www.bosa.co.kr,2024-04-08 09:44:00,"한올, '바이오탑하이스트산'·'바이오탑아이세립' 출시",http://www.bosa.co.kr/news/articleView.html?idxno=2220197,신제품출시
453340,현대그린푸드,www.newsis.com,2024-04-08 10:36:00,"농협식품, 현대그린푸드와 간편식 죽 4종 출시",https://n.news.naver.com/mnews/article/003/0012478409?sid=101,신제품출시
069960,현대백화점,www.metroseoul.co.kr,2024-04-08 16:00:00,"농협식품, 프리미엄 죽 출시...현대백화점서 한시적 할인",http://www.metroseoul.co.kr/article/20240408500633,신제품출시
290120,DH오토리드,www.hankyung.com,2024-04-08 09:23:00,"DH글로벌, 대유에이피 이어 대유플러스 인수한다",https://n.news.naver.com/mnews/article/015/0004969915?sid=101,인수합병
214270,FSN,www.ftoday.co.kr,2024-04-08 14:12:00,"FSN, 피인수 기업 메디프론에 떠넘긴 '300억' 부담",http://www.ftoday.co.kr/news/articleView.html?idxno=319262,인수합병
011200,HMM,www.sedaily.com,2024-04-08 18:03:00,"IMM, '2000억' 현대LNG해운 인수금융 1년 재연장",https://n.news.naver.com/mnews/article/011/0004325090?sid=101,인수합병
030200,KT,www.psnews.co.kr,2024-04-08 16:16:00,"제 4통신사 스테이지엑스, KT가 세운 기지국 인수하나",https://www.psnews.co.kr/news/articleView.html?idxno=2051852,인수합병
218410,RFHIC,www.digitaltoday.co.kr,2024-04-08 16:30:00,"RF시스템즈, 교보12호스팩과 합병 결정...코스닥 상장",https://www.digitaltoday.co.kr/news/articleView.html?idxno=513038,인수합병
006120,SK디스커버리,www.srtimes.kr,2024-04-08 15:38:00,"[재계 M&A 현주소-③SK그룹] 최태원의 SK, 공격적 투자…곳곳 '암초'",http://www.srtimes.kr/news/articleView.html?idxno=154292,인수합병
326030,SK바이오팜,www.srtimes.kr,2024-04-08 15:38:00,"[재계 M&A 현주소-③SK그룹] 최태원의 SK, 공격적 투자…곳곳 '암초'",http://www.srtimes.kr/news/articleView.html?idxno=154292,인수합병
421800,교보12호스팩,www.bloter.net,2024-04-08 10:49:00,"RF시스템즈, 교보12호스팩 합병으로 코스닥 상장",https://n.news.naver.com/mnews/article/293/0000053337?sid=101,인수합병
290380,대유,www.hankyung.com,2024-04-08 09:23:00,"DH글로벌, 대유에이피 이어 대유플러스 인수한다",https://n.news.naver.com/mnews/article/015/0004969915?sid=101,인수합병
003310,대주산업,www.sedaily.com,2024-04-08 18:03:00,"IMM, '2000억' 현대LNG해운 인수금융 1년 재연장",https://n.news.naver.com/mnews/article/011/0004325090?sid=101,인수합병
003490,대한항공,www.bloter.net,2024-04-08 14:29:00,"아시아나항공 화물기사업부 M&A, 이달 25일 본입찰 [넘버스]",https://n.news.naver.com/mnews/article/293/0000053342?sid=101,인수합병
000400,롯데손해보험,www.etnews.com,2024-04-08 13:22:00,신한손해보험 시동... 롯데손보 M&A 나서나,https://n.news.naver.com/mnews/article/030/0003196102?sid=101,인수합병
065650,메디프론,www.ekn.kr,2024-04-08 15:38:00,"FSN, 무자본 M&A로 흘러가는 메디프론 인수",https://www.ekn.kr/web/view.php?key=20240408024111825,인수합병
206400,베노티앤알,www.sedaily.com,2024-04-08 06:31:00,[이번주 증시 캘린더] IT 합병 목표 신한제13호 스팩 수요 예측 돌입,https://n.news.naver.com/mnews/article/011/0004324646?sid=101,인수합병
032280,삼일,dealsite.co.kr,2024-04-08 08:30:00,[2024 1Q 리그테이블] [M&A] 삼일 1위·삼정 5위…회계법인 '전성시대',https://dealsite.co.kr/articles/120785,인수합병
122690,서진오토모티브,www.sedaily.com,2024-04-08 06:31:00,[이번주 증시 캘린더] IT 합병 목표 신한제13호 스팩 수요 예측 돌입,https://n.news.naver.com/mnews/article/011/0004324646?sid=101,인수합병
020560,아시아나항공,www.bloter.net,2024-04-08 14:29:00,"아시아나항공 화물기사업부 M&A, 이달 25일 본입찰 [넘버스]",https://n.news.naver.com/mnews/article/293/0000053342?sid=101,인수합병
071460,위니아,www.hankyung.com,2024-04-08 09:23:00,"DH글로벌, 대유에이피 이어 대유플러스 인수한다",https://n.news.naver.com/mnews/article/015/0004969915?sid=101,인수합병
225220,제놀루션,www.newsis.com,2024-04-08 13:55:00,"제놀루션, ""필로시스, 인수 조건부 투자계약 체결""",https://n.news.naver.com/mnews/article/003/0012479112?sid=101,인수합병
089590,제주항공,www.bloter.net,2024-04-08 17:38:00,"제주항공 ""아시아나 화물 인수 추진, 실사 중""",https://n.news.naver.com/mnews/article/293/0000053351?sid=101,인수합병
016790,카나리아바이오,www.edaily.co.kr,2024-04-08 15:26:00,카나리아바이오엠에 인수된 뒤 풍비박산 난 세종메디칼,https://n.news.naver.com/mnews/article/018/0005710086?sid=105,인수합병
035720,카카오,www.dailian.co.kr,2024-04-08 10:42:00,"카카오, AI 사업시계 빨라지나…카카오브레인 합병 검토",https://n.news.naver.com/mnews/article/119/0002818270?sid=105,인수합병
091810,티웨이항공,www.moneys.co.kr,2024-04-08 06:10:00,"정홍근 티웨이항공 대표 ""대형사 합병 대비해야 생존""",https://n.news.naver.com/mnews/article/417/0000994806?sid=101,인수합병
163730,핑거,www.ekn.kr,2024-04-08 15:38:00,"FSN, 무자본 M&A로 흘러가는 메디프론 인수",https://www.ekn.kr/web/view.php?key=20240408024111825,인수합병
004800,효성,www.inews24.com,2024-04-08 14:25:00,"효성첨단소재, 2차전지 전구체·리사이클링 기업 M&A 저울질",https://n.news.naver.com/mnews/article/031/0000826814?sid=101,인수합병
298000,효성화학,www.inews24.com,2024-04-08 14:25:00,"효성첨단소재, 2차전지 전구체·리사이클링 기업 M&A 저울질",https://n.news.naver.com/mnews/article/031/0000826814?sid=101,인수합병
267250,HD현대,www.gpkorea.com,2024-04-08 15:16:00,"슈퍼레이스, 6년연속 HD현대오일뱅크 파트너십 체결",https://www.gpkorea.com/news/articleView.html?idxno=112436,파트너쉽
028300,HLB,www.edaily.co.kr,2024-04-08 15:18:00,"HLB그룹·CG인바이츠, 간암 신약 상용화위해 맞손 잡은 이유",https://n.news.naver.com/mnews/article/018/0005710077?sid=105,파트너쉽
003580,HLB글로벌,www.edaily.co.kr,2024-04-08 15:18:00,"HLB그룹·CG인바이츠, 간암 신약 상용화위해 맞손 잡은 이유",https://n.news.naver.com/mnews/article/018/0005710077?sid=105,파트너쉽
067630,HLB생명과학,www.edaily.co.kr,2024-04-08 15:18:00,"HLB그룹·CG인바이츠, 간암 신약 상용화위해 맞손 잡은 이유",https://n.news.naver.com/mnews/article/018/0005710077?sid=105,파트너쉽
093050,LF,www.news1.kr,2024-04-08 09:45:00,"LF 헤지스, 리복과 협업한 '로잉 캡슐 컬렉션' 출시",https://n.news.naver.com/mnews/article/421/0007465974?sid=101,파트너쉽
006260,LS,www.newsis.com,2024-04-08 14:48:00,"한국타이어, 프로-스펙스와 협업해 트레일 러닝화 '사패' 출시",https://n.news.naver.com/mnews/article/003/0012479337?sid=102,파트너쉽
035420,NAVER,kpenews.com,2024-04-08 11:14:00,"XPLA, 웹3 소셜 플랫폼 ‘소울 소사이어티’와 파트너십 체결",http://kpenews.com/View.aspx?No=3188578,파트너쉽
369370,블리츠웨이,www.it-b.co.kr,2024-04-08 09:02:00,"블리츠웨이스튜디오, 로봇 및 SF 메카닉 전문 '실피드'와 전략적 파트너십 체...",http://www.it-b.co.kr/news/articleView.html?idxno=74731,파트너쉽
016880,웅진,www.edaily.co.kr,2024-04-08 07:58:00,"세븐일레븐, 웅진과 협업…‘하늘보리맥주’ 출시",https://n.news.naver.com/mnews/article/018/0005709570?sid=101,파트너쉽
078340,컴투스,www.news1.kr,2024-04-08 11:16:00,"컴투스 블록체인 엑스플라, 웹3 소울 소사이어티와 파트너십 체결",https://n.news.naver.com/mnews/article/421/0007466318?sid=101,파트너쉽
063080,컴투스홀딩스,www.news1.kr,2024-04-08 11:16:00,"컴투스 블록체인 엑스플라, 웹3 소울 소사이어티와 파트너십 체결",https://n.news.naver.com/mnews/article/421/0007466318?sid=101,파트너쉽
021240,코웨이,www.news1.kr,2024-04-08 18:00:00,"""협력사 아이디어 신제품 적용""…코웨이 '파트너사 혁신대회' 개최",https://n.news.naver.com/mnews/article/421/0007467868?sid=101,파트너쉽
161390,한국타이어앤테크놀로지,www.newsis.com,2024-04-08 14:48:00,"한국타이어, 프로-스펙스와 협업해 트레일 러닝화 '사패' 출시",https://n.news.naver.com/mnews/article/003/0012479337?sid=102,파트너쉽
053590,한국테크놀로지,daily.hankooki.com,2024-04-08 10:46:00,"한국타이어와 프로스펙스 협업, 등산용 러닝화 출시",https://daily.hankooki.com/news/articleView.html?idxno=1071360,파트너쉽
453340,현대그린푸드,www.newspim.com,2024-04-08 10:46:00,"현대그린푸드, 농협식품과 맞손...간편식 죽 출시",https://www.newspim.com/news/view/20240408000304,파트너쉽
