종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
215360,우리산업,www.thebigdata.co.kr,2024-04-01 04:24:00,"우리산업, 주가 급등…샤오미 전기차 출시에 공급사 주목",http://www.thebigdata.co.kr/view.php?ud=202404010423152196cd1e7f0bdf_23,신제품출시
016880,웅진,www.shinailbo.co.kr,2024-04-01 13:12:00,"웅진식품, 블렌딩티 브랜드 ‘티즐 제로 딸기루이보스’ 출시",http://www.shinailbo.co.kr/news/articleView.html?idxno=1851525,신제품출시
336570,원텍,www.rapportian.com,2024-04-01 13:48:00,"원텍 아시아, 태국서 피부미용 의료기기 '올리지오' 출시",https://www.rapportian.com/news/articleView.html?idxno=205251,신제품출시
056080,유진로봇,zdnet.co.kr,2024-04-01 16:58:00,산업용 자율주행 로봇 신제품 '봇물',https://n.news.naver.com/mnews/article/092/0002326552?sid=105,신제품출시
041830,인바디,www.fnnews.com,2024-04-01 10:52:00,"리서치알음 ""인바디, 국내 최초 AI기반 LB트레이너 출시 기대..목표가 59%↑“",https://n.news.naver.com/mnews/article/014/0005164764?sid=101,신제품출시
089590,제주항공,www.naeil.com,2024-04-01 13:02:00,제주항공 ‘산리오’ 캐릭터 제품 출시,https://www.naeil.com/news/read/506031?ref=naver,신제품출시
216080,제테마,www.joseilbo.com,2024-04-01 17:02:00,"제테마, 히알루론산 필러 '순수필' 리뉴얼 출시",https://n.news.naver.com/mnews/article/123/0002331016?sid=101,신제품출시
034940,조아제약,www.metroseoul.co.kr,2024-04-01 09:28:00,"조아제약, 산리오 '비타톤' 출시...유통 채널 확대 나서",http://www.metroseoul.co.kr/article/20240401500071,신제품출시
285800,진영,www.inews24.com,2024-04-01 10:23:00,'별이되어라2' 출시 D-1…퍼블리싱 역량 검증대 선 하이브IM [IT돋보기],https://n.news.naver.com/mnews/article/031/0000824806?sid=105,신제품출시
016920,카스,www.shinailbo.co.kr,2024-04-01 09:12:00,"오비맥주, ‘카스 레몬 스퀴즈’ 정식 출시",http://www.shinailbo.co.kr/news/articleView.html?idxno=1851122,신제품출시
035720,카카오,www.hankyung.com,2024-04-01 11:12:00,"카카오뱅크, 개인사업자 이자지원 보증서대출 출시",https://n.news.naver.com/mnews/article/015/0004967042?sid=101,신제품출시
323410,카카오뱅크,www.hankyung.com,2024-04-01 11:12:00,"카카오뱅크, 개인사업자 이자지원 보증서대출 출시",https://n.news.naver.com/mnews/article/015/0004967042?sid=101,신제품출시
078340,컴투스,www.100ssd.co.kr,2024-04-01 15:06:00,"컴투스 '서머너즈 워', 출시 10주년 전야제 이벤트 진행",http://www.100ssd.co.kr/news/articleView.html?idxno=108445,신제품출시
093640,케이알엠,zdnet.co.kr,2024-04-01 10:41:00,"에스넷시스템, OT 전용 솔루션 3종 출시",https://n.news.naver.com/mnews/article/092/0002326468?sid=105,신제품출시
002020,코오롱,www.cstimes.com,2024-04-01 14:20:00,"코오롱FnC 웨더몬스터, 기능성·스타일 다 갖춘 신제품 공개",https://www.cstimes.com/news/articleView.html?idxno=585919,신제품출시
237880,클리오,www.wolyo.co.kr,2024-04-01 11:20:00,"구달, '어성초 히알루론 수딩 라인' 리뉴얼 출시",http://www.wolyo.co.kr/news/articleView.html?idxno=237906,신제품출시
017810,풀무원,www.news1.kr,2024-04-01 08:03:00,"풀무원, 컬러 두부면 '식물성 지구식단 노랑두부면' 출시",https://n.news.naver.com/mnews/article/421/0007448866?sid=101,신제품출시
377220,프롬바이오,www.ekn.kr,2024-04-01 18:08:00,"바이오모아메디칼(주), 프롬 더스킨 ‘글루타치온 선젤 패치’ 출시",https://www.ekn.kr/web/view.php?key=20240401029427024,신제품출시
352820,하이브,www.mk.co.kr,2024-04-01 14:32:00,"하이브IM, ‘별이되어라2’ 사전 다운로드 진행…2일 정식 출시",https://n.news.naver.com/mnews/article/009/0005281412?sid=105,신제품출시
053300,한국정보인증,www.etnews.com,2024-04-01 09:43:00,"드림시큐리티, 개인사업자 드림 인증서 출시",https://n.news.naver.com/mnews/article/030/0003193885?sid=105,신제품출시
030520,한글과컴퓨터,www.news1.kr,2024-04-01 16:45:00,"한컴 ""상반기 AI 활용 문서 도구 출시…AI 기업 도약 원년""",https://n.news.naver.com/mnews/article/421/0007451000?sid=105,신제품출시
002390,한독,vop.co.kr,2024-04-01 18:56:00,"한독, 커큐민·테라큐민 신제품 2종 출시",https://vop.co.kr/A00001650738.html,신제품출시
042700,한미반도체,zdnet.co.kr,2024-04-01 14:00:00,"한미반도체, HBM 제조용 '듀얼 TC 본더 타이거' 출시",https://n.news.naver.com/mnews/article/092/0002326516?sid=105,신제품출시
000880,한화,www.yna.co.kr,2024-04-01 10:16:00,"한화손보, 여성운전자 위한 운전자상해보험 출시",https://n.news.naver.com/mnews/article/001/0014601776?sid=101,신제품출시
000370,한화손해보험,www.yna.co.kr,2024-04-01 10:16:00,"한화손보, 여성운전자 위한 운전자상해보험 출시",https://n.news.naver.com/mnews/article/001/0014601776?sid=101,신제품출시
101530,해태제과식품,www.kukinews.com,2024-04-01 17:20:00,"해태, 넷플릭스와 ‘과자로 즐기는 오징어 게임’ 출시 外 [유통단신]",http://www.kukinews.com/newsView/kuk202404010260,신제품출시
057050,현대홈쇼핑,byline.network,2024-04-01 16:02:00,"패션 차별화 나선 현대홈쇼핑, 신규 패션 콘텐츠·채널 출시",https://byline.network/?p=9004111222531236,신제품출시
093240,형지엘리트,www.lawissue.co.kr,2024-04-01 20:14:00,"[생활경제 이슈] 한솥도시락, 봄 맞이 신메뉴 ‘스페셜 하이라이스’ 출시 外",http://www.lawissue.co.kr/view.php?ud=202404012011014559204ead0791_12,신제품출시
065510,휴비츠,www.breaknews.com,2024-04-01 08:52:00,"2024 대구국제안경전 3일~ 5일 ""대형 브랜드 기업들 신제품 대거 선보여"" 역대...",http://www.breaknews.com/1024177,신제품출시
010240,흥국,daily.hankooki.com,2024-04-01 19:10:00,"흥국화재, '흥Good 모두 담은 암보험 PLUS' 출시",https://daily.hankooki.com/news/articleView.html?idxno=1069037,신제품출시
000540,흥국화재,daily.hankooki.com,2024-04-01 19:10:00,"흥국화재, '흥Good 모두 담은 암보험 PLUS' 출시",https://daily.hankooki.com/news/articleView.html?idxno=1069037,신제품출시
079550,LIG넥스원,www.theguru.co.kr,2024-04-01 09:08:00,"[단독] 'LIG넥스원 인수' 고스트로보틱스 비전60, 日 자위대에도 공급 추진",https://www.theguru.co.kr/news/article.html?no=68842,인수합병
010130,고려아연,www.yna.co.kr,2024-04-01 16:21:00,"고려아연, 美 스크랩 메탈사 5천500만달러에 인수",https://n.news.naver.com/mnews/article/001/0014603131?sid=101,인수합병
030610,교보증권,www.thebell.co.kr,2024-04-01 14:22:00,"[더벨][IB 풍향계]교보증권, 스팩 '실속' 다 챙겼다…잇달아 합병 도전",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403261330085200106810,인수합병
028260,삼성물산,www.hankyung.com,2024-04-01 18:35:00,[단독] '삼성물산 합병' 2억弗 분쟁…메이슨 ISDS 이달 판가름,https://n.news.naver.com/mnews/article/015/0004967368?sid=102,인수합병
145990,삼양사,www.newscj.com,2024-04-01 08:04:00,CJ에 삼양사·대한제분까지… 밀가루 등 가격 내리는 유통가,https://www.newscj.com/news/articleView.html?idxno=3124558,인수합병
032280,삼일,www.thebell.co.kr,2024-04-01 08:38:00,"[더벨][thebell League Table]'SK발 M&A 독차지' 삼일PwC, 1위 자리 지켰다",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403281001207400106472,인수합병
038540,상상인,www.edaily.co.kr,2024-04-01 06:34:00,"'적자 전환' 저축은행, M&A 시장도 '먹구름'",https://n.news.naver.com/mnews/article/018/0005703891?sid=101,인수합병
011370,서한,www.newspim.com,2024-04-01 12:45:00,"한컴, 주주서한 발송 ""M&A·기술확장으로 글로벌 AI 밸류체인 구축""",https://www.newspim.com/news/view/20240401000475,인수합병
001720,신영증권,www.ekn.kr,2024-04-01 08:54:00,"KCC, 실리콘 불황에 모멘티브 지분 인수…목표주가 ↓[신영증권]",https://www.ekn.kr/web/view.php?key=20240401023016206,인수합병
004080,신흥,www.hankyung.com,2024-04-01 18:05:00,"흥국에프엔비 ""M&A로 中 식음료 시장 공략""",https://n.news.naver.com/mnews/article/015/0004967299?sid=101,인수합병
053800,안랩,www.datanet.co.kr,2024-04-01 10:22:00,"사우디 국영기업 SITE, 안랩 지분 10% 인수···JV 설립도 나서",https://www.datanet.co.kr/news/articleView.html?idxno=192194,인수합병
271560,오리온,www.segye.com,2024-04-01 10:06:00,"오리온, 글로벌제약기업 ‘리가켐바이오사이언스’ 인수…“식품바이오기업 발...",https://n.news.naver.com/mnews/article/022/0003919878?sid=101,인수합병
001800,오리온홀딩스,www.sedaily.com,2024-04-01 17:48:00,미래 먹거리 품었는데…대기업 인수 바이오社 잇단 적자,https://n.news.naver.com/mnews/article/011/0004321736?sid=103,인수합병
044490,태웅,www.thebell.co.kr,2024-04-01 08:38:00,"[더벨][thebell League Table]'SK발 M&A 독차지' 삼일PwC, 1위 자리 지켰다",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403281001207400106472,인수합병
039130,하나투어,www.seoulwire.com,2024-04-01 16:06:00,"매물 나온 '여행업계 1위'… OTA, 하나투어 인수 군침",http://www.seoulwire.com/news/articleView.html?idxno=603524,인수합병
030520,한글과컴퓨터,www.etoday.co.kr,2024-04-01 14:06:00,김연수 한컴 대표 “AI 사업 원년…국내외 기업 M&A로 사업 확대”,https://www.etoday.co.kr/news/view/2346417,인수합병
059270,해성티피씨,www.smarttoday.co.kr,2024-04-01 11:26:00,"해성티피씨, M&A 무산",https://www.smarttoday.co.kr/news/articleView.html?idxno=46915,인수합병
175330,JB금융지주,www.naeil.com,2024-04-01 13:08:00,JB금융 ‘기업금융’ 분야 핀테크 플랫폼과 파트너십 구축,https://www.naeil.com/news/read/506046?ref=naver,파트너쉽
060370,LS마린솔루션,www.wikileaks-kr.org,2024-04-01 14:12:00,[WIKI ENERGY] 해상풍력의 든든한 조력자…LS그룹의 탄탄한 '해저 파트너십',http://www.wikileaks-kr.org/news/articleView.html?idxno=151275,파트너쉽
003090,대웅,www.yakup.com,2024-04-01 09:16:00,"대웅제약, 종근당과 펙수클루 공동판매...파트너십 체결",http://www.yakup.com/news/index.html?mode=view&cat=12&nid=292442,파트너쉽
069620,대웅제약,www.donga.com,2024-04-01 15:07:00,"대웅제약-종근당, 신약 펙수클루 공동판매 전선 구축… “시장 주도권 변화 이...",https://n.news.naver.com/mnews/article/020/0003556556?sid=103,파트너쉽
