종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
326030,SK바이오팜,www.theguru.co.kr,2024-04-12 07:56:00,"[단독] SK바이오팜 엑스코프리, FDA 추가 승인 획득…제형 다각화 성공",https://www.theguru.co.kr/news/article.html?no=69377,신약개발
328130,루닛,www.viva100.com,2024-04-12 07:00:00,"K-바이오, 美 암학회서 항암신약 연구 결과 공개…파트너십 성과 ‘주목’",https://www.viva100.com/main/view.php?key=20240411010003562,신약개발
086900,메디톡스,www.etoday.co.kr,2024-04-12 08:02:00,부업 잘하는 K톡신 업계…수술용 실에 신약까지 뚝딱,https://www.etoday.co.kr/news/view/2349767,신약개발
238200,비피도,www.edaily.co.kr,2024-04-12 09:11:00,"""마이크로바이옴 신약으로 미래 성장동력 확보""[비피도 대해부③]",https://n.news.naver.com/mnews/article/018/0005713135?sid=105,신약개발
378800,샤페론,www.edaily.co.kr,2024-04-12 19:08:00,"샤페론, 350억원 규모 유상증자…신약 개발 연구자금 사용",https://n.news.naver.com/mnews/article/018/0005713934?sid=101,신약개발
068760,셀트리온제약,www.dailypharm.com,2024-04-12 05:44:00,신설·청산·합병 등…제약바이오 해외 현지법인들 '격변',https://www.dailypharm.com/Users/News/NewsView.html?ID=310655&REFERER=NP,신약개발
215600,신라젠,zdnet.co.kr,2024-04-12 17:38:00,"신라젠, ‘BAL0891’ 국내 임상1상 IND 변경 승인 신청",https://n.news.naver.com/mnews/article/092/0002327794?sid=105,신약개발
298380,에이비엘바이오,www.yakup.com,2024-04-12 06:08:00,'ADC' 대세 신약 넘어 역사적 신약 발돋움…K바이오 시너지 기대,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=292969,신약개발
271980,제일약품,www.medicopharma.co.kr,2024-04-12 07:56:00,"제일약품, 신약개발 이미지 변신에 급등…자회사 온코닉 '주목'",http://www.medicopharma.co.kr/news/articleView.html?idxno=62005,신약개발
082270,젬백스,biz.newdaily.co.kr,2024-04-12 09:48:00,"젬백스, 알츠하이머병 신약 글로벌 임상 2상 환자 모집 완료",https://biz.newdaily.co.kr/site/data/html/2024/04/12/2024041200026.html,신약개발
115180,큐리언트,www.yakup.com,2024-04-12 06:08:00,'ADC' 대세 신약 넘어 역사적 신약 발돋움…K바이오 시너지 기대,http://www.yakup.com/news/index.html?mode=view&cat=12&nid=292969,신약개발
388870,파로스아이바이오,www.viva100.com,2024-04-12 07:00:00,"K-바이오, 美 암학회서 항암신약 연구 결과 공개…파트너십 성과 ‘주목’",https://www.viva100.com/main/view.php?key=20240411010003562,신약개발
128940,한미약품,www.news1.kr,2024-04-12 16:38:00,"한미약품, 美 AACR서 신약 연구 10건 발표…""R&D 혁신 공격적으로""",https://n.news.naver.com/mnews/article/421/0007478253?sid=103,신약개발
067290,JW신약,mdtoday.co.kr,2024-04-12 11:26:00,"JW신약, 대한피부과의사회 춘계학술대회서 모발 케어 화장품 소개",https://mdtoday.co.kr/news/view/1065575995437038,신제품출시
001060,JW중외제약,www.moneys.co.kr,2024-04-12 15:27:00,환절기 알레르기… '지르텍' 넘어선 국내 제품 출시에 눈길,https://n.news.naver.com/mnews/article/417/0000996077?sid=101,신제품출시
093050,LF,www.ntoday.co.kr,2024-04-12 08:02:00,"LF 닥스, 시원한 고급스러움 '서머 크래프트' 컬렉션 출시",https://www.ntoday.co.kr/news/articleView.html?idxno=104966,신제품출시
035420,NAVER,kpenews.com,2024-04-12 15:04:00,40주년 맞이한 ‘농심 짜파게티’..팝업스토어와 신제품 출시 이어,http://kpenews.com/View.aspx?No=3193156,신제품출시
005610,SPC삼립,www.kukinews.com,2024-04-12 17:28:00,"공차, 만우절 ‘펄볶이’ 정식 출시 外 팀홀튼·SPC삼립·풀무원[유통단신]",http://www.kukinews.com/newsView/kuk202404120120,신제품출시
009290,광동제약,www.siminilbo.co.kr,2024-04-12 12:56:00,"광동제약, ‘비타500 퍼펙트 쉴드 썬쿠션’ 출시 기념 ‘NS홈쇼핑 런칭 방송’...",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160279573470956,신제품출시
043650,국순당,www.sisaon.co.kr,2024-04-12 16:34:00,"오뚜기카레, 출시 55주년 신규 광고 공개…오비맥주, 'LCK 스프링' 현장 부스...",http://www.sisaon.co.kr/news/articleView.html?idxno=160273,신제품출시
187790,나노,it.chosun.com,2024-04-12 10:10:00,"애플, 내년 출시 아이폰에 TSMC 2나노 칩 탑재할 듯",https://it.chosun.com/news/articleView.html?idxno=2023092113504,신제품출시
225570,넥슨게임즈,www.greened.kr,2024-04-12 11:03:00,출시 앞둔 넥슨게임즈 '퍼스트 디센던트'... '소통 행보'로 기대감 높인다,https://www.greened.kr/news/articleView.html?idxno=313140,신제품출시
251270,넷마블,www.whitepaper.co.kr,2024-04-12 11:40:00,넷마블 '아스달 연대기' 출시 잰걸음…취업 플랫폼과 이벤트 전개,http://www.whitepaper.co.kr/news/articleView.html?idxno=233301,신제품출시
006280,녹십자,www.moneys.co.kr,2024-04-12 15:27:00,환절기 알레르기… '지르텍' 넘어선 국내 제품 출시에 눈길,https://n.news.naver.com/mnews/article/417/0000996077?sid=101,신제품출시
004370,농심,mbn.mk.co.kr,2024-04-12 15:05:00,"농심, 짜파게티 출시 40주년 팝업스토어 운영",https://n.news.naver.com/mnews/article/057/0001811839?sid=101,신제품출시
332290,누보,www.nongup.net,2024-04-12 10:42:00,"㈜누보, 불량 환경 극복을 위한 다양한 신제품 비료 출시",http://www.nongup.net/news/articleView.html?idxno=29708,신제품출시
192080,더블유게임즈,www.newsworks.co.kr,2024-04-12 10:30:00,[#게임스테이션] '에픽세븐' 업뎃·배그모바일-스파이 패밀리 '파트너십'·'데...,http://www.newsworks.co.kr/news/articleView.html?idxno=749752,신제품출시
001520,동양,www.newsis.com,2024-04-12 08:57:00,"동양생명, '(무)수호천사내가만드는유니버셜종신보험' 출시",https://n.news.naver.com/mnews/article/003/0012487763?sid=101,신제품출시
082640,동양생명,www.newsis.com,2024-04-12 08:57:00,"동양생명, '(무)수호천사내가만드는유니버셜종신보험' 출시",https://n.news.naver.com/mnews/article/003/0012487763?sid=101,신제품출시
294140,레몬,www.sisaon.co.kr,2024-04-12 16:34:00,"오뚜기카레, 출시 55주년 신규 광고 공개…오비맥주, 'LCK 스프링' 현장 부스...",http://www.sisaon.co.kr/news/articleView.html?idxno=160273,신제품출시
005300,롯데칠성,www.nspna.com,2024-04-12 16:48:00,"[신상레이더]건강도 간편하게…롯데칠성음료, 저칼로리 음료 오트몬드 출시 외",https://www.nspna.com/news/?mode=view&newsid=692937,신제품출시
071840,롯데하이마트,zdnet.co.kr,2024-04-12 16:06:00,"롯데하이마트, 모토로라 '모토 G54' 5G 자급제 출시",https://n.news.naver.com/mnews/article/092/0002327771?sid=105,신제품출시
059090,미코,www.g-enews.com,2024-04-12 10:36:00,[버튜버 뉴스] '마스코즈' 수익화 기능 추가…'홀로라이브' TCG 출시,http://www.g-enews.com/ko-kr/news/article/news_all/202404112310484927c5fa75ef86_1/article.html,신제품출시
003000,부광약품,view.asiae.co.kr,2024-04-12 11:00:00,"부광약품 ""기억력 감퇴 효과"" 메가브레이논 출시",https://n.news.naver.com/mnews/article/277/0005404848?sid=101,신제품출시
406820,뷰티스킨,www.newsquest.co.kr,2024-04-12 16:24:00,"정관장 ""스킨 케어와 갱년기 케어를 이 한병으로""…'화애락 뷰티 부스터' 출시",https://www.newsquest.co.kr/news/articleView.html?idxno=221575,신제품출시
029780,삼성카드,news.heraldcorp.com,2024-04-12 11:08:00,해외수수료 면제 ‘삼성 iD GLOBAL카드’ 출시,https://n.news.naver.com/mnews/article/016/0002294006?sid=101,신제품출시
000810,삼성화재,www.newsis.com,2024-04-12 14:30:00,"삼성화재, '암 관련 신담보 4종' 출시",https://n.news.naver.com/mnews/article/003/0012488672?sid=101,신제품출시
294630,서남,www.kdpress.co.kr,2024-04-12 15:20:00,"서남아이에스, 새로운 저조도 영상 개선 솔루션 에일리스 출시",http://www.kdpress.co.kr/news/articleView.html?idxno=127881,신제품출시
066910,손오공,www.beyondpost.co.kr,2024-04-12 09:00:00,"손오공, 어린이날 앞두고 4월 '블루이' 신제품 출시",http://www.beyondpost.co.kr/view.php?ud=20240412085538115646a9e4dd7f_30,신제품출시
336370,솔루스첨단소재,www.fnnews.com,2024-04-12 09:08:00,"[특징주]솔루스첨단소재, 북미 GPU기업 승인..AI용 동박 국산화 소식에↑",https://n.news.naver.com/mnews/article/014/0005170325?sid=101,신제품출시
009270,신원,www.etnews.com,2024-04-12 10:03:00,"디지털 신원 플랫폼 갤럭시, '아이덴티티 프로토콜' 메인넷 출시",https://n.news.naver.com/mnews/article/030/0003197281?sid=101,신제품출시
007310,오뚜기,www.etoday.co.kr,2024-04-12 09:20:00,"오뚜기, 출시 55주년 '오뚜기 카레' 신규 광고 온에어",https://www.etoday.co.kr/news/view/2349891,신제품출시
007570,일양약품,www.bosa.co.kr,2024-04-12 11:34:00,"일양약품, 스틱형 멀미약 '보니링스피드액' 출시",http://www.bosa.co.kr/news/articleView.html?idxno=2220508,신제품출시
079370,제우스,mdtoday.co.kr,2024-04-12 17:48:00,"바이씨즈, 리프팅 실 신규 브랜드 ‘자보핏’ 출시",https://mdtoday.co.kr/news/view/1065602424951707,신제품출시
185750,종근당,biz.chosun.com,2024-04-12 09:00:00,"종근당건강, 가정의 달 맞이 ‘락토핏 선물세트’ 출시",https://n.news.naver.com/mnews/article/366/0000984964?sid=101,신제품출시
016920,카스,www.sisaon.co.kr,2024-04-12 16:34:00,"오뚜기카레, 출시 55주년 신규 광고 공개…오비맥주, 'LCK 스프링' 현장 부스...",http://www.sisaon.co.kr/news/articleView.html?idxno=160273,신제품출시
042000,카페24,www.lawissue.co.kr,2024-04-12 16:52:00,"[생활경제 이슈] 파리바게뜨, ‘카페 아다지오 100% 스페셜티’ 출시 外",http://www.lawissue.co.kr/view.php?ud=20240412164951823204ead0791_12,신제품출시
078340,컴투스,www.newspim.com,2024-04-12 13:04:00,"컴투스, '아이모' 출시 18주년 맞아 길드 콘텐츠 대폭 강화",https://www.newspim.com/news/view/20240412000472,신제품출시
063080,컴투스홀딩스,www.newspim.com,2024-04-12 10:06:00,"컴투스홀딩스, '소울 스트라이크' 출시 100일 인포그래픽 공개",https://www.newspim.com/news/view/20240412000202,신제품출시
021240,코웨이,www.news1.kr,2024-04-12 17:03:00,"코웨이, 비렉스 리클라이닝 안마베드·척추베드 출시",https://n.news.naver.com/mnews/article/421/0007478301?sid=101,신제품출시
284740,쿠쿠홈시스,www.news1.kr,2024-04-12 09:26:00,"""강력하지만 조용""…쿠쿠홈시스, 신형 제트블로우 헤어드라이어 출시",https://n.news.naver.com/mnews/article/421/0007476956?sid=101,신제품출시
259960,크래프톤,www.ajunews.com,2024-04-12 08:40:00,"신한투자證 ""크래프톤, 캐시카우 신작 출시 기대감… 목표주가 ↑""",https://www.ajunews.com/view/20240412083708745,신제품출시
417790,트루엔,www.fntoday.co.kr,2024-04-12 09:26:00,액상 밀크씨슬 '트루엔 리버+초크 듀얼액션' 출시… 지방소화 개별인정 원료 ...,http://www.fntoday.co.kr/news/articleView.html?idxno=318300,신제품출시
034230,파라다이스,www.kookje.co.kr,2024-04-12 14:08:00,"파라다이스호텔 부산, SRT 연계 패키지 출시",https://n.news.naver.com/mnews/article/658/0000071177?sid=101,신제품출시
225590,패션플랫폼,www.hankyung.com,2024-04-12 09:58:00,"스타일 커머스 플랫폼 에이블리, 웹툰⋅웹소설 서비스 공식 출시",https://n.news.naver.com/mnews/article/015/0004971923?sid=105,신제품출시
017810,풀무원,www.koreaittimes.com,2024-04-12 09:56:00,"풀무원 올가홀푸드, '올가 유기농 육보 딸기잼' 리뉴얼 출시",https://www.koreaittimes.com/news/articleView.html?idxno=130504,신제품출시
352820,하이브,www.mk.co.kr,2024-04-12 12:32:00,"하이브IM, ‘별이되어라2’ 출시 10일만 매출 6위 진입",https://n.news.naver.com/mnews/article/009/0005287264?sid=105,신제품출시
000080,하이트진로,www.busan.com,2024-04-12 09:40:00,"하이트진로, 신제품 진로골드 런칭 TV 광고 공개",https://n.news.naver.com/mnews/article/082/0001264924?sid=101,신제품출시
000240,한국앤컴퍼니,www.yna.co.kr,2024-04-12 11:57:00,"한국앤컴퍼니, '한국' 브랜드 AMF 배터리 국내 출시",https://n.news.naver.com/mnews/article/001/0014627568?sid=101,신제품출시
093240,형지엘리트,www.ebn.co.kr,2024-04-12 14:40:00,"[Fahsion & Now] 말본골프, 브랜드 최초 골프공 ‘Tour M’ 출시 등",https://www.ebn.co.kr/news/view/1619328/?sc=Naver,신제품출시
001040,CJ,tenasia.hankyung.com,2024-04-12 08:27:00,"'아가씨'부터 '베테랑2'까지…CJ ENM, 총 14작품 칸 진출시켜",https://n.news.naver.com/mnews/article/312/0000657586?sid=106,인수합병
115450,HLB테라퓨틱스,www.hitnews.co.kr,2024-04-12 05:36:00,"[HIT알공] CG인바이츠, '마카온바이오테라퓨틱스' 합병 결정",http://www.hitnews.co.kr/news/articleView.html?idxno=54008,인수합병
456040,OCI,www.thebell.co.kr,2024-04-12 07:42:00,"[더벨][원점으로 돌아온 OCI 바이오]식지 않은 M&A 의지, 투자 여력은",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202404081539169280108625,인수합병
010060,OCI홀딩스,www.thebell.co.kr,2024-04-12 07:42:00,"[더벨][원점으로 돌아온 OCI 바이오]식지 않은 M&A 의지, 투자 여력은",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202404081539169280108625,인수합병
326030,SK바이오팜,www.dailypharm.com,2024-04-12 05:44:00,신설·청산·합병 등…제약바이오 해외 현지법인들 '격변',https://www.dailypharm.com/Users/News/NewsView.html?ID=310655&REFERER=NP,인수합병
006040,동원산업,www.thebell.co.kr,2024-04-12 07:48:00,"[더벨][동원그룹은 지금]김남정 회장 'M&A 새 챕터' 준비, 시너지 효과 '방점...",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202404050958159800101468,인수합병
004990,롯데지주,www.sejungilbo.com,2024-04-12 12:56:00,"[공판] 호텔롯데 흡수합병 후 해산 리조트 자산가치 공방전, 서울고법서 다시...",https://www.sejungilbo.com/news/articleView.html?idxno=47674,인수합병
005300,롯데칠성,www.finomy.com,2024-04-12 11:40:00,"롯데그룹, 제주·부여리조트 합병 법인세 소송서 승기 잡아",http://www.finomy.com/news/articleView.html?idxno=209450,인수합병
021880,메이슨캐피탈,www.yonhapnewstv.co.kr,2024-04-12 06:01:00,'삼성 합병 반발' 메이슨에 438억 배상 판정…엘리엇 이어 두번째,https://n.news.naver.com/mnews/article/422/0000654706?sid=102,인수합병
138580,비즈니스온,www.etoday.co.kr,2024-04-12 11:02:00,"[특징주] 비즈니스온, 스카이레이크PE 1만7000원 대 공개매수 통한 인수추진 ...",https://www.etoday.co.kr/news/view/2349972,인수합병
028260,삼성물산,www.ichannela.com,2024-04-12 06:54:00,‘삼성물산 합병 반발’ 메이슨에 정부 438억원 배상 판정,https://n.news.naver.com/mnews/article/449/0000272535?sid=102,인수합병
461030,아이엠비디엑스,www.financialpost.co.kr,2024-04-12 11:36:00,"[특징주] 아이엠비디엑스, 英 아스트라제네카의 加 퓨전파마 3조원대 M&A…전...",https://www.financialpost.co.kr/news/articleView.html?idxno=203478,인수합병
950130,엑세스바이오,www.hitnews.co.kr,2024-04-12 05:36:00,"[HIT알공] CG인바이츠, '마카온바이오테라퓨틱스' 합병 결정",http://www.hitnews.co.kr/news/articleView.html?idxno=54008,인수합병
007570,일양약품,www.dailypharm.com,2024-04-12 05:44:00,신설·청산·합병 등…제약바이오 해외 현지법인들 '격변',https://www.dailypharm.com/Users/News/NewsView.html?ID=310655&REFERER=NP,인수합병
185750,종근당,www.dailypharm.com,2024-04-12 05:44:00,신설·청산·합병 등…제약바이오 해외 현지법인들 '격변',https://www.dailypharm.com/Users/News/NewsView.html?ID=310655&REFERER=NP,인수합병
078340,컴투스,www.greened.kr,2024-04-12 15:59:00,자회사 올엠 흡수합병하는 컴투스… 속내는,https://www.greened.kr/news/articleView.html?idxno=313165,인수합병
445680,큐리옥스바이오시스템즈,www.hitnews.co.kr,2024-04-12 05:36:00,"[HIT알공] CG인바이츠, '마카온바이오테라퓨틱스' 합병 결정",http://www.hitnews.co.kr/news/articleView.html?idxno=54008,인수합병
036170,클라우드에어,www.digitaltoday.co.kr,2024-04-12 17:06:00,"지스케일러, 마이크로세그먼테이션 보안 기업 에어갭 인수",https://www.digitaltoday.co.kr/news/articleView.html?idxno=513563,인수합병
435620,하나금융25호스팩,www.hankyung.com,2024-04-12 16:43:00,피아이이·하나금융25호스팩 합병 무산…멀어진 대형스팩합병 1호,https://n.news.naver.com/mnews/article/015/0004972061?sid=101,인수합병
005610,SPC삼립,www.choicenews.co.kr,2024-04-12 08:56:00,"SPC삼립, '끼리'와 협업한 디저트 출시",http://www.choicenews.co.kr/news/articleView.html?idxno=129188,파트너쉽
251270,넷마블,www.newspim.com,2024-04-12 08:50:00,"넷마블·잡코리아, '아스달 연대기' 출시 기념 제휴 이벤트 실시",https://www.newspim.com/news/view/20240412000083,파트너쉽
270870,뉴트리,www.mk.co.kr,2024-04-12 01:41:00,"키움, 뉴트리디데이와 2024시즌 파트너십 계약 체결",https://sports.news.naver.com/news.nhn?oid=410&aid=0000991191,파트너쉽
411080,샌즈랩,www.thebigdata.co.kr,2024-04-12 04:32:00,"샌즈랩, 주가 급등…MS 日 대규모 투자에 파트너십 부각",http://www.thebigdata.co.kr/view.php?ud=202404120431168036cd1e7f0bdf_23,파트너쉽
259960,크래프톤,www.mk.co.kr,2024-04-12 13:28:00,"크래프톤, 스파이 패밀리와 파트너십…‘배그 모바일’ ‘프라이즈 패스’ 등...",https://n.news.naver.com/mnews/article/009/0005287276?sid=105,파트너쉽
047810,한국항공우주,www.dailian.co.kr,2024-04-12 13:38:00,"KAI, ‘우주 모빌리티 사업’ 글로벌 파트너십 강화",https://n.news.naver.com/mnews/article/119/0002819694?sid=101,파트너쉽
