종목코드,종목명,언론사URL,작성일자,제목,네이버링크,카테고리
003580,HLB글로벌,www.thebigdata.co.kr,2024-03-25 04:56:00,"HLB제약, 주가 급등…간암 신약 PBM '허가 유력' 등재",http://www.thebigdata.co.kr/view.php?ud=202403250454413936cd1e7f0bdf_23,신약개발
047920,HLB제약,www.thebigdata.co.kr,2024-03-25 04:56:00,"HLB제약, 주가 급등…간암 신약 PBM '허가 유력' 등재",http://www.thebigdata.co.kr/view.php?ud=202403250454413936cd1e7f0bdf_23,신약개발
115450,HLB테라퓨틱스,www.thebigdata.co.kr,2024-03-25 06:30:00,"HLB테라퓨틱스, 주가 급등…美 PBM, HLB 간암신약 '허가예상' 목록 등재",http://www.thebigdata.co.kr/view.php?ud=202403250629231230cd1e7f0bdf_23,신약개발
046210,HLB파나진,www.thebigdata.co.kr,2024-03-25 05:54:00,"HLB파나진, 주가 급등…케어론Rx, HLB 간암신약 '허가예상'",http://www.thebigdata.co.kr/view.php?ud=202403250552293664cd1e7f0bdf_23,신약개발
051910,LG화학,www.medipana.com,2024-03-25 12:02:00,"""국산 신약도 예외 없다""…LG화학 '제미글로' 특허 깨져",https://www.medipana.com/article/view.php?news_idx=324357&sch_cate=D,신약개발
285130,SK케미칼,www.rapportian.com,2024-03-25 10:54:00,"SK케미칼, 천연물신약 '조인스' 매출 6천억 돌파",https://www.rapportian.com/news/articleView.html?idxno=204960,신약개발
214870,뉴지랩파마,www.hitnews.co.kr,2024-03-25 12:02:00,"신약 개발 상장 바이오텍, 잇단 감사 '의견거절'… ""터질 게 터졌다""",http://www.hitnews.co.kr/news/articleView.html?idxno=53386,신약개발
003090,대웅,www.dailymedi.com,2024-03-25 05:46:00,"대웅제약, 마곡 \'신약 연구소\' 건립 투자금 확대",https://www.dailymedi.com/news/news_view.php?wr_id=909964,신약개발
069620,대웅제약,www.dailymedi.com,2024-03-25 05:46:00,"대웅제약, 마곡 \'신약 연구소\' 건립 투자금 확대",https://www.dailymedi.com/news/news_view.php?wr_id=909964,신약개발
086820,바이오솔루션,www.fnnews.com,2024-03-25 09:16:00,"리서치알음 ""신테카바이오, 엔비디아도 탐낸 국내 유일 AI신약개발 플랫폼기업...",https://n.news.naver.com/mnews/article/014/0005160952?sid=101,신약개발
199730,바이오인프라,www.newspim.com,2024-03-25 09:08:00,"신테카바이오 ""엔비디아도 탐내는 AI 신약개발 플랫폼 사업"" - 리서치알음",https://www.newspim.com/news/view/20240325000122,신약개발
323990,박셀바이오,www.hitnews.co.kr,2024-03-25 16:48:00,"박셀바이오, 'CAR-MILs' 기반 신약 후보물질 국제특허 출원",http://www.hitnews.co.kr/news/articleView.html?idxno=53427,신약개발
268600,셀리버리,www.hitnews.co.kr,2024-03-25 12:02:00,"신약 개발 상장 바이오텍, 잇단 감사 '의견거절'… ""터질 게 터졌다""",http://www.hitnews.co.kr/news/articleView.html?idxno=53386,신약개발
068270,셀트리온,news.heraldcorp.com,2024-03-25 08:01:00,"셀트리온, 졸레어 바이오시밀러 유럽 품목허가 승인 권고 획득…유럽 시장 공...",https://n.news.naver.com/mnews/article/016/0002284910?sid=105,신약개발
203690,스피어파워,www.dailypharm.com,2024-03-25 06:00:00,"신신제약, 첩부제 강자 넘어 글로벌 혁신신약 도전장",https://www.dailypharm.com/Users/News/NewsView.html?ID=309899&REFERER=NP,신약개발
215600,신라젠,www.ekn.kr,2024-03-25 17:10:00,"신라젠, 신약개발 1300억 투자…기술수출 ‘시동’",https://www.ekn.kr/web/view.php?key=20240325023501720,신약개발
002800,신신제약,www.dailypharm.com,2024-03-25 06:00:00,"신신제약, 첩부제 강자 넘어 글로벌 혁신신약 도전장",https://www.dailypharm.com/Users/News/NewsView.html?ID=309899&REFERER=NP,신약개발
226330,신테카바이오,www.fnnews.com,2024-03-25 09:16:00,"리서치알음 ""신테카바이오, 엔비디아도 탐낸 국내 유일 AI신약개발 플랫폼기업...",https://n.news.naver.com/mnews/article/014/0005160952?sid=101,신약개발
060590,씨티씨바이오,www.fnnews.com,2024-03-25 13:07:00,"씨티씨바이오, 남성기능장애 신약 ‘원투정’ 품목허가 보완자료 식약처에 제...",https://n.news.naver.com/mnews/article/014/0005161156?sid=101,신약개발
031510,오스템,dealsite.co.kr,2024-03-25 13:34:00,"[제약+] 셀트리온, 'CT-P39' 유럽 품목허가 승인 권고 획득 外",https://dealsite.co.kr/articles/120018,신약개발
338840,와이바이오로직스,www.thebigdata.co.kr,2024-03-25 05:56:00,"와이바이오로직스, 주가 급등…AACR서 신약 후보 물질 성과 발표",http://www.thebigdata.co.kr/view.php?ud=202403250555022715cd1e7f0bdf_23,신약개발
000100,유한양행,www.inews24.com,2024-03-25 08:28:00,"유한양행, 승인 앞둔 마리포사 약가에 주목-NH",https://n.news.naver.com/mnews/article/031/0000822858?sid=101,신약개발
095700,제넥신,www.mkhealth.co.kr,2024-03-25 10:04:00,"[제약소식] 셀트리온, 졸레어 바이오시밀러 CT-P39 유럽 품목허가 승인 권고 ...",http://www.mkhealth.co.kr/news/articleView.html?idxno=67669,신약개발
072520,제넨바이오,www.hitnews.co.kr,2024-03-25 12:02:00,"신약 개발 상장 바이오텍, 잇단 감사 '의견거절'… ""터질 게 터졌다""",http://www.hitnews.co.kr/news/articleView.html?idxno=53386,신약개발
016790,카나리아바이오,www.hitnews.co.kr,2024-03-25 12:02:00,"신약 개발 상장 바이오텍, 잇단 감사 '의견거절'… ""터질 게 터졌다""",http://www.hitnews.co.kr/news/articleView.html?idxno=53386,신약개발
388870,파로스아이바이오,www.thebigdata.co.kr,2024-03-25 05:18:00,"파로스아이바이오, 주가 급등…엔비디아 신약발견AI '툴킷' 소개에 들썩",http://www.thebigdata.co.kr/view.php?ud=202403250516034841cd1e7f0bdf_23,신약개발
001460,BYC,www.edaily.co.kr,2024-03-25 09:40:00,"BYC, 봄맞이 활동성 높은 이지웨어 출시",https://n.news.naver.com/mnews/article/018/0005699210?sid=101,신제품출시
012030,DB,www.etnews.com,2024-03-25 11:23:00,"위데이터랩, '이지스 포 SAP HANA' 솔루션 출시…SAP HANA DB 모니터링 지원",https://n.news.naver.com/mnews/article/030/0003191809?sid=105,신제품출시
078930,GS,zdnet.co.kr,2024-03-25 09:50:00,"'마녀공장·코어 어센틱·라플리'…GS샵, 단독 출시 상품 매출↑",https://n.news.naver.com/mnews/article/092/0002325571?sid=105,신제품출시
002380,KCC,www.donga.com,2024-03-25 14:41:00,"KCC글라스, ‘커튼월 룩’ 전용 코팅유리 ‘씨룩스’ 출시",https://n.news.naver.com/mnews/article/020/0003555159?sid=103,신제품출시
344820,KCC글라스,www.donga.com,2024-03-25 14:41:00,"KCC글라스, ‘커튼월 룩’ 전용 코팅유리 ‘씨룩스’ 출시",https://n.news.naver.com/mnews/article/020/0003555159?sid=103,신제품출시
030200,KT,www.sedaily.com,2024-03-25 09:23:00,"KT, AI 스팸문자 차단 서비스 출시…“정확도 99%”",https://n.news.naver.com/mnews/article/011/0004317813?sid=105,신제품출시
093050,LF,www.etnews.com,2024-03-25 14:40:00,"LF 닥스, '로고리스' 신규 가방 라인 출시… “3040세대 공략”",https://n.news.naver.com/mnews/article/030/0003191951?sid=101,신제품출시
003550,LG,www.inews24.com,2024-03-25 14:56:00,SKT·LGU+ '3만원대 5G 요금제' 출시 임박…KT 요금제 웃돌까,https://n.news.naver.com/mnews/article/031/0000823048?sid=105,신제품출시
035420,NAVER,kpenews.com,2024-03-25 11:44:00,"크래프톤, ‘다크앤다커 모바일’ 출시..첫 베타 테스트 영상 공개",http://kpenews.com/View.aspx?No=3172002,신제품출시
011790,SKC,www.kmib.co.kr,2024-03-25 00:12:00,[포토] ‘친환경 리필’ 서비스 출시,https://n.news.naver.com/mnews/article/005/0001683300?sid=101,신제품출시
017670,SK텔레콤,biz.chosun.com,2024-03-25 08:50:00,"SK텔레콤 에이닷, 벚꽃 명소 혼잡도 알려주는 서비스 출시",https://n.news.naver.com/mnews/article/366/0000980395?sid=105,신제품출시
005610,SPC삼립,www.wsobi.com,2024-03-25 09:36:00,SPC삼립 '크림대빵' 이어 '정통생크림빵' 등 출시,http://www.wsobi.com/news/articleView.html?idxno=234989,신제품출시
084870,TBH글로벌,www.apparelnews.co.kr,2024-03-25 10:32:00,"마인드브릿지 X 스마일리 오리지널, 협업 컬렉션 출시",http://www.apparelnews.co.kr/news/news_view/?idx=210439,신제품출시
339770,교촌에프앤비,www.fnnews.com,2024-03-25 10:36:00,"교촌치킨, 대학생이 만든 신제품 나올까? 경희대생과 특강 진행",https://n.news.naver.com/mnews/article/014/0005161051?sid=101,신제품출시
187790,나노,kr.aving.net,2024-03-25 12:04:00,"출시 앞둔 갤럭시 워치 7, 삼성 최초 '3나노' 제품 될까... 디자인부터 칩셋까...",https://kr.aving.net/news/articleView.html?idxno=1789150,신제품출시
004270,남성,health.chosun.com,2024-03-25 14:23:00,"프리메라, 남성용 '맨 인 더 핑크 토닝 이펙터 선크림' 출시",https://n.news.naver.com/mnews/article/346/0000072393?sid=103,신제품출시
006280,녹십자,www.dailyvet.co.kr,2024-03-25 15:52:00,"녹십자수의약품, 잘 먹는 심장사상충 예방 구충제 ‘파라오PI’ 출시",https://www.dailyvet.co.kr/news/newproduct/208505,신제품출시
004370,농심,www.lawissue.co.kr,2024-03-25 19:22:00,"농심, ‘한강 신라면’ 출시",http://www.lawissue.co.kr/view.php?ud=202403251919191456204ead0791_12,신제품출시
007720,대명소노시즌,www.mk.co.kr,2024-03-25 15:01:00,"대명소노시즌, 1인 가구·학생 공략 침대 프레임 ‘클래식 루시’ 출시",https://n.news.naver.com/mnews/article/009/0005277717?sid=101,신제품출시
001680,대상,www.fnnews.com,2024-03-25 18:22:00,"농협은행, 공적연금 수급자 대상 비대면 전용상품 'NH연금엔대출' 출시",https://n.news.naver.com/mnews/article/014/0005161420?sid=101,신제품출시
102260,동성케미컬,www.donga.com,2024-03-25 19:44:00,"동성케미컬, 스티로품 대체 친환경 포장재 출시… “6개월 이내 90% 생분해”",https://n.news.naver.com/mnews/article/020/0003555203?sid=101,신제품출시
294140,레몬,biz.chosun.com,2024-03-25 11:31:00,"오비맥주, '카스 레몬 스퀴즈' 정식 출시",https://n.news.naver.com/mnews/article/366/0000980478?sid=101,신제품출시
228670,레이,www.g-enews.com,2024-03-25 14:54:00,"샤오미 SU7, 50만 위안 미만 가격으로 출시…'최고의 가성비' 전기차 될 수 있...",http://www.g-enews.com/ko-kr/news/article/news_all/202403251450441119e8b8a793f7_1/article.html,신제품출시
000400,롯데손해보험,www.asiaa.co.kr,2024-03-25 17:14:00,"롯데손해보험, 앱 '원더' 출시 이벤트 진행",http://www.asiaa.co.kr/news/articleView.html?idxno=164630,신제품출시
439090,마녀공장,zdnet.co.kr,2024-03-25 09:50:00,"'마녀공장·코어 어센틱·라플리'…GS샵, 단독 출시 상품 매출↑",https://n.news.naver.com/mnews/article/092/0002325571?sid=105,신제품출시
417970,모델솔루션,www.aitimes.com,2024-03-25 17:22:00,"유진로봇, SFAW서 신제품 로봇·공장조립 자동화 솔루션 공개",https://www.aitimes.com/news/articleView.html?idxno=158223,신제품출시
080160,모두투어,www.edaily.co.kr,2024-03-25 09:50:00,모두투어 中 5대 명산 트레킹 기획상품 출시,https://n.news.naver.com/mnews/article/018/0005699224?sid=103,신제품출시
033920,무학,news.mt.co.kr,2024-03-25 17:16:00,무학 '좋은데이 부산갈매기' 출시,https://n.news.naver.com/mnews/article/008/0005016645?sid=102,신제품출시
006800,미래에셋증권,news.heraldcorp.com,2024-03-25 13:29:00,[단독] 삼성 이어 미래에셋도 첫 印 테마형 ETF 출시…“인도 알짜 소비재 기...,https://n.news.naver.com/mnews/article/016/0002285261?sid=101,신제품출시
206400,베노티앤알,www.hankyung.com,2024-03-25 17:42:00,"베노티앤알, 로봇 R&D센터 설립…""연내 재활치료 지원로봇 출시""",https://n.news.naver.com/mnews/article/015/0004964244?sid=101,신제품출시
406820,뷰티스킨,www.newscj.com,2024-03-25 09:24:00,[#뷰티·패션 신상이오] 프리메라 '맨 인 더 핑크 토닝 이펙터 선크림' 출시 ...,https://www.newscj.com/news/articleView.html?idxno=3121954,신제품출시
335890,비올,news.mt.co.kr,2024-03-25 15:49:00,"비올, 최대실적 전망…브라질·중국 허가에 신제품 가세",https://n.news.naver.com/mnews/article/008/0005016566?sid=101,신제품출시
005930,삼성전자,www.newsis.com,2024-03-25 11:00:00,"삼성전자, 필터 교체 필요 없는 공기청정기 출시",https://n.news.naver.com/mnews/article/003/0012447831?sid=101,신제품출시
134790,시디즈,www.news1.kr,2024-03-25 09:32:00,"""이젠 퍼포먼스공학 시대""…시디즈 '하이엔드 T90' 출시",https://n.news.naver.com/mnews/article/421/0007433172?sid=101,신제품출시
002870,신풍,www.docdocdoc.co.kr,2024-03-25 12:38:00,"신풍제약, 건기식 '혈당 바나바' 출시",http://www.docdocdoc.co.kr/news/articleView.html?idxno=3015793,신제품출시
019170,신풍제약,www.docdocdoc.co.kr,2024-03-25 12:38:00,"신풍제약, 건기식 '혈당 바나바' 출시",http://www.docdocdoc.co.kr/news/articleView.html?idxno=3015793,신제품출시
004080,신흥,www.ksilbo.co.kr,2024-03-25 11:52:00,"하림, 더미식 장인라면 '맵싸한 맛' 출시",https://www.ksilbo.co.kr/news/articleView.html?idxno=995110,신제품출시
352700,씨앤투스,www.sedaily.com,2024-03-25 09:25:00,"아에르, ‘여행용 샤워기 컴팩트’ 출시",https://n.news.naver.com/mnews/article/011/0004317815?sid=101,신제품출시
060590,씨티씨바이오,www.edaily.co.kr,2024-03-25 10:09:00,"씨티씨바이오, 혈당 유산균 건강기능식품 ‘당엔지’ 출시",https://n.news.naver.com/mnews/article/018/0005699258?sid=101,신제품출시
090430,아모레퍼시픽,www.busan.com,2024-03-25 16:12:00,"아모레퍼시픽 바이탈뷰티, ‘메타그린 칼로리컷 젤리’ 출시",https://n.news.naver.com/mnews/article/082/0001261919?sid=101,신제품출시
018250,애경산업,www.edaily.co.kr,2024-03-25 09:20:00,"애경산업 ‘블랙포레’, 탈모증상완화 샴푸 출시",https://n.news.naver.com/mnews/article/018/0005699178?sid=101,신제품출시
270660,에브리봇,www.sedaily.com,2024-03-25 10:01:00,"에브리봇, 창문형 로봇청소기 신제품 ‘엣지 윈도우’ 사전 예약 판매",https://n.news.naver.com/mnews/article/011/0004317852?sid=101,신제품출시
012750,에스원,www.hankyung.com,2024-03-25 16:31:00,"에스원, AI·IoT·빅데이터 접목한 상품출시…보안업계 선도",https://n.news.naver.com/mnews/article/015/0004964204?sid=101,신제품출시
078520,에이블씨엔씨,www.news1.kr,2024-03-25 08:52:00,"에이블씨엔씨 미샤, '타임 레볼루션 레티놀 4000샷 집중 크림' 출시",https://n.news.naver.com/mnews/article/421/0007433070?sid=101,신제품출시
291230,엔피,www.viva100.com,2024-03-25 17:00:00,"러베, 100시간 세라마이드 고보습 크림 출시",https://www.viva100.com/main/view.php?key=20240325010008216,신제품출시
058970,엠로,www.thebigdata.co.kr,2024-03-25 05:58:00,"엠로, 주가 급등…'SaaS 플랫폼' 출시 임박",http://www.thebigdata.co.kr/view.php?ud=202403250557059076cd1e7f0bdf_23,신제품출시
271560,오리온,www.yna.co.kr,2024-03-25 09:37:00,"롯데아사히, 내달 국내에 '오리온 더 드래프트' 출시",https://n.news.naver.com/mnews/article/001/0014585797?sid=103,신제품출시
031510,오스템,www.yna.co.kr,2024-03-25 17:21:00,"[게시판] 오스템파마, 새 캐릭터 '표랑이' 넣은 치약·칫솔 출시",https://n.news.naver.com/mnews/article/001/0014587495?sid=101,신제품출시
082850,우리바이오,www.edaily.co.kr,2024-03-25 10:09:00,"씨티씨바이오, 혈당 유산균 건강기능식품 ‘당엔지’ 출시",https://n.news.naver.com/mnews/article/018/0005699258?sid=101,신제품출시
016880,웅진,www.newsis.com,2024-03-25 09:54:00,"웅진 '디즈니 인터랙티브 리딩', 출시 3주만에 초판 매진",https://n.news.naver.com/mnews/article/003/0012447545?sid=102,신제품출시
095720,웅진씽크빅,it.chosun.com,2024-03-25 19:50:00,"웅진씽크빅, '디즈니 인터랙티브 리딩' 국내 출시…초판 매진",https://it.chosun.com/news/articleView.html?idxno=2023092112476,신제품출시
056080,유진로봇,www.etnews.com,2024-03-25 10:41:00,"유진로봇, SFAW 2024서 신제품 2종·스마트팩토리 솔루션 공개",https://n.news.naver.com/mnews/article/030/0003191774?sid=105,신제품출시
047560,이스트소프트,www.yna.co.kr,2024-03-25 11:08:00,"이스트소프트, AI휴먼 활용한 통역 서비스 출시",https://n.news.naver.com/mnews/article/001/0014586154?sid=105,신제품출시
216050,인크로스,www.newscj.com,2024-03-25 09:24:00,[#뷰티·패션 신상이오] 프리메라 '맨 인 더 핑크 토닝 이펙터 선크림' 출시 ...,https://www.newscj.com/news/articleView.html?idxno=3121954,신제품출시
007570,일양약품,www.newsmp.com,2024-03-25 20:56:00,"신풍제약, 혈당상승 억제 도움 건기식 '혈당 바나바' 출시 外",http://www.newsmp.com/news/articleView.html?idxno=240014,신제품출시
033320,제이씨현시스템,kbench.com,2024-03-25 14:06:00,"제이씨현, UDEA 27형 VA 100Hz 홈엔터 ED2738SC 신제품 모니터 출시!",https://kbench.com/?q=node/254203,신제품출시
016920,카스,biz.chosun.com,2024-03-25 11:31:00,"오비맥주, '카스 레몬 스퀴즈' 정식 출시",https://n.news.naver.com/mnews/article/366/0000980478?sid=101,신제품출시
377300,카카오페이,www.yna.co.kr,2024-03-25 10:27:00,카카오페이 '함께하는 자산관리' 출시…통장내역 등 공유,https://n.news.naver.com/mnews/article/001/0014585958?sid=105,신제품출시
078340,컴투스,www.mk.co.kr,2024-03-25 17:27:00,"컴투스 ‘스타시드’, 출시 앞두고 사전 모객 ‘총력’",https://n.news.naver.com/mnews/article/009/0005277911?sid=105,신제품출시
259960,크래프톤,news.tf.co.kr,2024-03-25 10:39:00,"크래프톤, '다크앤다커 모바일' 첫 CBT 임박…연내 출시 예고",https://n.news.naver.com/mnews/article/629/0000275908?sid=105,신제품출시
058430,포스코스틸리온,www.snmnews.com,2024-03-25 13:08:00,"포스코스틸리온, 친환경 신제품 'Recycle-Bio 컬러강판' 공개",http://www.snmnews.com/news/articleView.html?idxno=532510,신제품출시
318020,포인트모바일,www.kmib.co.kr,2024-03-25 16:46:00,모바일 포항사랑상품권 내달 1일 출시…170억원 7% 할인판매,https://n.news.naver.com/mnews/article/005/0001683536?sid=102,신제품출시
377220,프롬바이오,www.sisunnews.co.kr,2024-03-25 09:56:00,"프롬더스킨, 바르는 투명 선 젤 패치 출시",http://www.sisunnews.co.kr/news/articleView.html?idxno=208544,신제품출시
039130,하나투어,www.seoulwire.com,2024-03-25 14:00:00,"하나투어, 캠핑 계절 맞아 '연천 캠핑 상품' 단독 출시",http://www.seoulwire.com/news/articleView.html?idxno=602534,신제품출시
136480,하림,www.segye.com,2024-03-25 07:07:00,“너무 매운데?”…김홍국 회장도 놀란 하림 라면 신제품 뭐길래,https://n.news.naver.com/mnews/article/022/0003917469?sid=101,신제품출시
007280,한국특강,kpenews.com,2024-03-25 07:12:00,대학생들이 기획한 교촌치킨 신제품은?.. 경희대 학생 대상 ‘제품 개발’ 실...,http://kpenews.com/View.aspx?No=3171659,신제품출시
005110,한창,www.mk.co.kr,2024-03-25 17:27:00,"컴투스 ‘스타시드’, 출시 앞두고 사전 모객 ‘총력’",https://n.news.naver.com/mnews/article/009/0005277911?sid=105,신제품출시
048410,현대바이오,www.edaily.co.kr,2024-03-25 10:09:00,"씨티씨바이오, 혈당 유산균 건강기능식품 ‘당엔지’ 출시",https://n.news.naver.com/mnews/article/018/0005699258?sid=101,신제품출시
001450,현대해상,zdnet.co.kr,2024-03-25 10:18:00,"센디-현대해상, 'CGL 적재물배상책임보험' 출시",https://n.news.naver.com/mnews/article/092/0002325588?sid=105,신제품출시
001040,CJ,www.edaily.co.kr,2024-03-25 07:59:00,"CJ, 올리브영 IPO나 합병시 기업가치↑…목표가 11.1%↑-대신",https://n.news.naver.com/mnews/article/018/0005699082?sid=101,인수합병
079160,CJ CGV,www.edaily.co.kr,2024-03-25 07:59:00,"CJ, 올리브영 IPO나 합병시 기업가치↑…목표가 11.1%↑-대신",https://n.news.naver.com/mnews/article/018/0005699082?sid=101,인수합병
097950,CJ제일제당,www.sisaweek.com,2024-03-25 17:32:00,"CJ올리브영, '연매출 4조원' 눈앞… '상장 아님 합병' 쏟아지는 관심",https://www.sisaweek.com/news/articleView.html?idxno=213055,인수합병
051500,CJ프레시웨이,www.edaily.co.kr,2024-03-25 07:59:00,"CJ, 올리브영 IPO나 합병시 기업가치↑…목표가 11.1%↑-대신",https://n.news.naver.com/mnews/article/018/0005699082?sid=101,인수합병
456040,OCI,www.news1.kr,2024-03-25 16:30:00,"한미사이언스, OCI 합병관련 기자간담회",https://n.news.naver.com/mnews/article/421/0007434809?sid=102,인수합병
010060,OCI홀딩스,www.news1.kr,2024-03-25 16:30:00,"한미사이언스, OCI 합병관련 기자간담회",https://n.news.naver.com/mnews/article/421/0007434809?sid=102,인수합병
187790,나노,www.edaily.co.kr,2024-03-25 16:32:00,"미래나노텍, 미래솔레어 소규모 합병",https://n.news.naver.com/mnews/article/018/0005699696?sid=101,인수합병
006040,동원산업,www.viva100.com,2024-03-25 07:02:00,M&A시장 태풍의 눈으로 떠오른 '동원그룹'… 지난해 세 차례 M&A실패 자금 풍...,https://www.viva100.com/main/view.php?key=20240324010007707,인수합병
069540,라이트론,www.thebigdata.co.kr,2024-03-25 05:36:00,"라이트론, 주가 급등…'CB발행' 창대광산 인수자금 조달 부각",http://www.thebigdata.co.kr/view.php?ud=202403250535238619cd1e7f0bdf_23,인수합병
004990,롯데지주,news.einfomax.co.kr,2024-03-25 09:20:00,'고속성장' CJ올리브영 IPO에 쏠린 관심…지주사와 합병 가능성도 솔솔,https://news.einfomax.co.kr/news/articleView.html?idxno=4303156,인수합병
072870,메가스터디,news.mtn.co.kr,2024-03-25 17:46:00,"메가스터디교육, 공단기 인수대금 1700억원…어디로 가나",https://news.mtn.co.kr/news-detail/2024032516442717953,인수합병
095500,미래나노텍,www.edaily.co.kr,2024-03-25 16:32:00,"미래나노텍, 미래솔레어 소규모 합병",https://n.news.naver.com/mnews/article/018/0005699696?sid=101,인수합병
086820,바이오솔루션,www.bosa.co.kr,2024-03-25 16:34:00,"바이오협회, 삼일회계법인과 M&A 지원센터 운영",http://www.bosa.co.kr/news/articleView.html?idxno=2219274,인수합병
199730,바이오인프라,www.newsprime.co.kr,2024-03-25 09:40:00,"제약바이오 이종기업 합병, 시너지 효과...""아직은 지켜봐야""",http://www.newsprime.co.kr/news/article.html?no=633028,인수합병
406820,뷰티스킨,www.vegannews.co.kr,2024-03-25 10:46:00,"모건스탠리PE, 글로벌 K-뷰티 선도 기업 ‘스킨이데아’ 인수 마무리",https://www.vegannews.co.kr/news/article.html?no=18835,인수합병
032280,삼일,www.etnews.com,2024-03-25 13:59:00,"한국바이오협회·삼일회계법인, 바이오 M&A 지원센터 운영",https://n.news.naver.com/mnews/article/030/0003191899?sid=102,인수합병
020560,아시아나항공,www.bloter.net,2024-03-25 15:49:00,"[단독] 이스타항공, 화물 AOC 발급 받았다…아시아나 화물 M&A 유력 후보 부상...",https://n.news.naver.com/mnews/article/293/0000052881?sid=101,인수합병
260970,에스앤디,www.nbntv.co.kr,2024-03-25 13:34:00,에스앤디 오늘부터 공개매수 시작…가격은?,https://www.nbntv.co.kr/news/articleView.html?idxno=3013549,인수합병
096690,에이루트,www.mk.co.kr,2024-03-25 16:44:00,"큐리어스, 전력기자재업체 우진기전 2620억에 인수",https://n.news.naver.com/mnews/article/009/0005277839?sid=101,인수합병
086520,에코프로,dealsite.co.kr,2024-03-25 08:48:00,"에코프로, 인니 니켈 제련소 지분 9% 148억에 인수",https://dealsite.co.kr/articles/120004,인수합병
105840,우진,www.bloter.net,2024-03-25 16:38:00,"큐리어스파트너스, 우진기전 인수한다…우선협상대상자로 선정 [넘버스]",https://n.news.naver.com/mnews/article/293/0000052890?sid=101,인수합병
413630,유진스팩8호,www.newsway.co.kr,2024-03-25 16:24:00,IPO 활황에 '스팩'도 인기…스팩 합병상장 줄줄이 시장 입성,https://www.newsway.co.kr/news/view?ud=2024032516051941225,인수합병
442130,유진스팩9호,www.newsway.co.kr,2024-03-25 16:24:00,IPO 활황에 '스팩'도 인기…스팩 합병상장 줄줄이 시장 입성,https://www.newsway.co.kr/news/view?ud=2024032516051941225,인수합병
351330,이삭엔지니어링,www.moneys.co.kr,2024-03-25 09:49:00,"[특징주] 이삭엔지니어링, 삼성 존슨콘트롤즈 HVAC 사업부 인수 추진 소식에 ...",https://n.news.naver.com/mnews/article/417/0000991260?sid=101,인수합병
420570,제이투케이바이오,www.hankyung.com,2024-03-25 09:29:00,"제이투케이바이오, 합병 상장 첫날 3%대 '강세'",https://n.news.naver.com/mnews/article/015/0004963956?sid=101,인수합병
038530,케이바이오,www.hankyung.com,2024-03-25 09:29:00,"제이투케이바이오, 합병 상장 첫날 3%대 '강세'",https://n.news.naver.com/mnews/article/015/0004963956?sid=101,인수합병
208340,파멥신,www.newsprime.co.kr,2024-03-25 09:40:00,"제약바이오 이종기업 합병, 시너지 효과...""아직은 지켜봐야""",http://www.newsprime.co.kr/news/article.html?no=633028,인수합병
